# [Fe/H]	[Fe/H]_err	[O/Fe]	[O/Fe]_err	Age [Gyr]	Age_err
-1.07783e+00	1.00000e-02	1.61537e-01	1.00000e-02	7.53534e+00	1.00000e-01
-2.17753e+00	1.00000e-02	4.59686e-01	1.00000e-02	9.88258e+00	1.00000e-01
-1.27505e+00	1.00000e-02	2.49297e-01	1.00000e-02	8.99208e+00	1.00000e-01
-1.54664e+00	1.00000e-02	3.67138e-01	1.00000e-02	9.40179e+00	1.00000e-01
-6.29460e-01	1.00000e-02	-2.61952e-01	1.00000e-02	2.34324e+00	1.00000e-01
-1.16470e+00	1.00000e-02	2.01481e-01	1.00000e-02	8.12590e+00	1.00000e-01
-1.15435e+00	1.00000e-02	1.98539e-01	1.00000e-02	8.32450e+00	1.00000e-01
-1.05055e+00	1.00000e-02	1.30435e-01	1.00000e-02	7.43368e+00	1.00000e-01
-1.27722e+00	1.00000e-02	2.62437e-01	1.00000e-02	8.63108e+00	1.00000e-01
-1.57367e+00	1.00000e-02	3.69281e-01	1.00000e-02	9.25944e+00	1.00000e-01
-9.42908e-01	1.00000e-02	5.09007e-02	1.00000e-02	6.23054e+00	1.00000e-01
-1.46299e+00	1.00000e-02	3.20669e-01	1.00000e-02	9.46436e+00	1.00000e-01
-1.15227e+00	1.00000e-02	2.09835e-01	1.00000e-02	7.95849e+00	1.00000e-01
-1.40030e+00	1.00000e-02	3.34738e-01	1.00000e-02	9.05756e+00	1.00000e-01
-1.66316e+00	1.00000e-02	3.99238e-01	1.00000e-02	9.43862e+00	1.00000e-01
-9.19585e-01	1.00000e-02	-1.55150e-02	1.00000e-02	5.75410e+00	1.00000e-01
-6.87118e-01	1.00000e-02	-2.21800e-01	1.00000e-02	2.94668e+00	1.00000e-01
-7.30390e-01	1.00000e-02	-1.75618e-01	1.00000e-02	3.30988e+00	1.00000e-01
-8.47972e-01	1.00000e-02	-5.82477e-02	1.00000e-02	4.97992e+00	1.00000e-01
-9.58834e-01	1.00000e-02	6.87168e-02	1.00000e-02	6.56377e+00	1.00000e-01
-1.28332e+00	1.00000e-02	2.57672e-01	1.00000e-02	8.97085e+00	1.00000e-01
-1.72125e+00	1.00000e-02	4.06958e-01	1.00000e-02	9.60077e+00	1.00000e-01
-1.21438e+00	1.00000e-02	2.14842e-01	1.00000e-02	8.41536e+00	1.00000e-01
-1.40931e+00	1.00000e-02	3.18313e-01	1.00000e-02	9.10622e+00	1.00000e-01
-1.58613e+00	1.00000e-02	3.56564e-01	1.00000e-02	9.36984e+00	1.00000e-01
-1.83435e+00	1.00000e-02	4.31908e-01	1.00000e-02	9.63737e+00	1.00000e-01
-9.99581e-01	1.00000e-02	8.56636e-02	1.00000e-02	7.00440e+00	1.00000e-01
-2.19162e+00	1.00000e-02	4.42258e-01	1.00000e-02	9.93251e+00	1.00000e-01
-9.85075e-01	1.00000e-02	6.06314e-02	1.00000e-02	6.67269e+00	1.00000e-01
-1.56078e+00	1.00000e-02	3.58547e-01	1.00000e-02	9.29887e+00	1.00000e-01
-1.72979e+00	1.00000e-02	4.06518e-01	1.00000e-02	9.50001e+00	1.00000e-01
-1.69793e+00	1.00000e-02	4.13512e-01	1.00000e-02	9.54742e+00	1.00000e-01
-1.02640e+00	1.00000e-02	1.22408e-01	1.00000e-02	7.45742e+00	1.00000e-01
-1.39419e+00	1.00000e-02	3.09430e-01	1.00000e-02	9.09339e+00	1.00000e-01
-1.21040e+00	1.00000e-02	2.20138e-01	1.00000e-02	8.36097e+00	1.00000e-01
-1.09235e+00	1.00000e-02	1.60988e-01	1.00000e-02	8.10462e+00	1.00000e-01
-9.11185e-01	1.00000e-02	-9.59107e-03	1.00000e-02	5.78225e+00	1.00000e-01
-1.01106e+00	1.00000e-02	9.65396e-02	1.00000e-02	6.98672e+00	1.00000e-01
-1.34782e+00	1.00000e-02	2.85754e-01	1.00000e-02	9.08314e+00	1.00000e-01
-1.57919e+00	1.00000e-02	3.62949e-01	1.00000e-02	9.68429e+00	1.00000e-01
-1.81161e+00	1.00000e-02	4.47578e-01	1.00000e-02	9.82003e+00	1.00000e-01
-1.32045e+00	1.00000e-02	2.77528e-01	1.00000e-02	8.86965e+00	1.00000e-01
-1.38318e+00	1.00000e-02	2.93253e-01	1.00000e-02	9.05468e+00	1.00000e-01
-1.16118e+00	1.00000e-02	2.05535e-01	1.00000e-02	8.46821e+00	1.00000e-01
-1.04355e+00	1.00000e-02	1.07455e-01	1.00000e-02	7.26424e+00	1.00000e-01
-1.01976e+00	1.00000e-02	1.11567e-01	1.00000e-02	7.32623e+00	1.00000e-01
-1.32929e+00	1.00000e-02	2.91644e-01	1.00000e-02	8.99904e+00	1.00000e-01
-1.22276e+00	1.00000e-02	2.40617e-01	1.00000e-02	8.72747e+00	1.00000e-01
-1.50194e+00	1.00000e-02	3.46241e-01	1.00000e-02	9.22168e+00	1.00000e-01
-9.64580e-01	1.00000e-02	6.48346e-02	1.00000e-02	6.53646e+00	1.00000e-01
-1.80816e+00	1.00000e-02	4.39411e-01	1.00000e-02	9.69891e+00	1.00000e-01
-1.01084e+00	1.00000e-02	1.02945e-01	1.00000e-02	7.21918e+00	1.00000e-01
-9.76722e-01	1.00000e-02	7.12614e-02	1.00000e-02	6.65141e+00	1.00000e-01
-9.77341e-01	1.00000e-02	6.30927e-02	1.00000e-02	6.72416e+00	1.00000e-01
-1.36527e+00	1.00000e-02	2.90722e-01	1.00000e-02	9.04319e+00	1.00000e-01
-1.26379e+00	1.00000e-02	2.55997e-01	1.00000e-02	8.62787e+00	1.00000e-01
-1.09310e+00	1.00000e-02	1.66350e-01	1.00000e-02	7.69348e+00	1.00000e-01
-1.32917e+00	1.00000e-02	2.89063e-01	1.00000e-02	8.93767e+00	1.00000e-01
-1.23649e+00	1.00000e-02	2.56698e-01	1.00000e-02	8.92512e+00	1.00000e-01
-1.45762e+00	1.00000e-02	3.31600e-01	1.00000e-02	9.07207e+00	1.00000e-01
-1.17776e+00	1.00000e-02	2.04923e-01	1.00000e-02	8.32512e+00	1.00000e-01
-1.90112e+00	1.00000e-02	4.51392e-01	1.00000e-02	9.56834e+00	1.00000e-01
-9.84349e-01	1.00000e-02	3.47988e-02	1.00000e-02	6.34962e+00	1.00000e-01
-1.74790e+00	1.00000e-02	4.20330e-01	1.00000e-02	9.57622e+00	1.00000e-01
-1.13286e+00	1.00000e-02	1.93635e-01	1.00000e-02	8.16860e+00	1.00000e-01
-1.30172e+00	1.00000e-02	2.67596e-01	1.00000e-02	8.83525e+00	1.00000e-01
-1.08828e+00	1.00000e-02	1.36864e-01	1.00000e-02	7.74248e+00	1.00000e-01
-7.35377e-01	1.00000e-02	-1.68058e-01	1.00000e-02	3.58361e+00	1.00000e-01
-1.04521e+00	1.00000e-02	1.19330e-01	1.00000e-02	7.57067e+00	1.00000e-01
-1.91624e+00	1.00000e-02	4.41612e-01	1.00000e-02	9.64225e+00	1.00000e-01
-1.18873e+00	1.00000e-02	2.31153e-01	1.00000e-02	8.53426e+00	1.00000e-01
-1.13088e+00	1.00000e-02	1.60665e-01	1.00000e-02	8.25809e+00	1.00000e-01
-1.10245e+00	1.00000e-02	1.83852e-01	1.00000e-02	8.07927e+00	1.00000e-01
-1.02502e+00	1.00000e-02	1.17498e-01	1.00000e-02	7.38518e+00	1.00000e-01
-1.34470e+00	1.00000e-02	2.84638e-01	1.00000e-02	8.87957e+00	1.00000e-01
-1.59405e+00	1.00000e-02	3.58415e-01	1.00000e-02	9.31323e+00	1.00000e-01
-1.21069e+00	1.00000e-02	2.48181e-01	1.00000e-02	8.54750e+00	1.00000e-01
-7.54031e-01	1.00000e-02	-1.52602e-01	1.00000e-02	3.54445e+00	1.00000e-01
-1.47158e+00	1.00000e-02	3.46135e-01	1.00000e-02	9.24643e+00	1.00000e-01
-8.53437e-01	1.00000e-02	-4.04965e-02	1.00000e-02	4.99279e+00	1.00000e-01
-1.11318e+00	1.00000e-02	1.73436e-01	1.00000e-02	8.02715e+00	1.00000e-01
-1.17968e+00	1.00000e-02	2.07974e-01	1.00000e-02	8.39737e+00	1.00000e-01
-8.78199e-01	1.00000e-02	-2.14952e-02	1.00000e-02	5.44987e+00	1.00000e-01
-1.18382e+00	1.00000e-02	2.01225e-01	1.00000e-02	8.42170e+00	1.00000e-01
-9.99592e-01	1.00000e-02	9.28644e-02	1.00000e-02	7.17480e+00	1.00000e-01
-1.21422e+00	1.00000e-02	2.64942e-01	1.00000e-02	8.56992e+00	1.00000e-01
-8.66786e-01	1.00000e-02	-5.67628e-02	1.00000e-02	4.96345e+00	1.00000e-01
-1.02152e+00	1.00000e-02	8.77722e-02	1.00000e-02	7.39186e+00	1.00000e-01
-1.02310e+00	1.00000e-02	1.02181e-01	1.00000e-02	7.09207e+00	1.00000e-01
-1.28926e+00	1.00000e-02	2.68738e-01	1.00000e-02	8.80781e+00	1.00000e-01
-9.82274e-01	1.00000e-02	6.79163e-02	1.00000e-02	6.70042e+00	1.00000e-01
-1.05324e+00	1.00000e-02	1.36526e-01	1.00000e-02	7.59972e+00	1.00000e-01
-1.38034e+00	1.00000e-02	2.99823e-01	1.00000e-02	9.00448e+00	1.00000e-01
-1.50839e+00	1.00000e-02	3.38934e-01	1.00000e-02	9.19906e+00	1.00000e-01
-9.50392e-01	1.00000e-02	5.11723e-02	1.00000e-02	6.45052e+00	1.00000e-01
-7.42120e-01	1.00000e-02	-1.62144e-01	1.00000e-02	3.49079e+00	1.00000e-01
-1.16288e+00	1.00000e-02	2.09281e-01	1.00000e-02	8.36386e+00	1.00000e-01
-1.06791e+00	1.00000e-02	1.56043e-01	1.00000e-02	8.03320e+00	1.00000e-01
-9.10395e-01	1.00000e-02	1.54512e-02	1.00000e-02	5.59447e+00	1.00000e-01
-1.17490e+00	1.00000e-02	1.97418e-01	1.00000e-02	8.46445e+00	1.00000e-01
-7.75848e-01	1.00000e-02	-1.37591e-01	1.00000e-02	3.75178e+00	1.00000e-01
-1.10652e+00	1.00000e-02	1.46016e-01	1.00000e-02	7.82890e+00	1.00000e-01
-9.23458e-01	1.00000e-02	2.91160e-02	1.00000e-02	6.29172e+00	1.00000e-01
-8.50172e-01	1.00000e-02	-4.76252e-02	1.00000e-02	4.73731e+00	1.00000e-01
-9.48543e-01	1.00000e-02	4.50124e-02	1.00000e-02	6.23367e+00	1.00000e-01
-1.52182e+00	1.00000e-02	3.49458e-01	1.00000e-02	9.44494e+00	1.00000e-01
-1.06020e+00	1.00000e-02	1.39403e-01	1.00000e-02	7.68431e+00	1.00000e-01
-1.21741e+00	1.00000e-02	2.40262e-01	1.00000e-02	8.74470e+00	1.00000e-01
-1.79321e+00	1.00000e-02	4.23159e-01	1.00000e-02	9.57570e+00	1.00000e-01
-1.20050e+00	1.00000e-02	2.43049e-01	1.00000e-02	8.43567e+00	1.00000e-01
-1.38041e+00	1.00000e-02	3.11791e-01	1.00000e-02	9.02512e+00	1.00000e-01
-9.16197e-01	1.00000e-02	8.87110e-03	1.00000e-02	5.87791e+00	1.00000e-01
-1.93550e+00	1.00000e-02	4.33355e-01	1.00000e-02	9.64882e+00	1.00000e-01
-7.41169e-01	1.00000e-02	-1.77723e-01	1.00000e-02	3.37269e+00	1.00000e-01
-1.24498e+00	1.00000e-02	2.65145e-01	1.00000e-02	8.73899e+00	1.00000e-01
-1.24836e+00	1.00000e-02	2.45820e-01	1.00000e-02	8.69844e+00	1.00000e-01
-2.10743e+00	1.00000e-02	4.58888e-01	1.00000e-02	9.89129e+00	1.00000e-01
-1.50342e+00	1.00000e-02	3.30556e-01	1.00000e-02	9.30771e+00	1.00000e-01
-1.22439e+00	1.00000e-02	2.62296e-01	1.00000e-02	8.67266e+00	1.00000e-01
-8.10332e-01	1.00000e-02	-1.00516e-01	1.00000e-02	4.45647e+00	1.00000e-01
-1.65590e+00	1.00000e-02	4.02834e-01	1.00000e-02	9.59811e+00	1.00000e-01
-7.70638e-01	1.00000e-02	-1.32787e-01	1.00000e-02	4.14122e+00	1.00000e-01
-9.11114e-01	1.00000e-02	-1.52454e-02	1.00000e-02	5.63308e+00	1.00000e-01
-1.17995e+00	1.00000e-02	2.04332e-01	1.00000e-02	8.30785e+00	1.00000e-01
-1.30682e+00	1.00000e-02	2.75341e-01	1.00000e-02	8.95606e+00	1.00000e-01
-1.40111e+00	1.00000e-02	3.09414e-01	1.00000e-02	8.96277e+00	1.00000e-01
-1.06209e+00	1.00000e-02	1.67159e-01	1.00000e-02	7.51025e+00	1.00000e-01
-1.95464e+00	1.00000e-02	4.34951e-01	1.00000e-02	9.69357e+00	1.00000e-01
-2.11139e+00	1.00000e-02	4.66124e-01	1.00000e-02	9.94086e+00	1.00000e-01
-1.19225e+00	1.00000e-02	2.17560e-01	1.00000e-02	8.36804e+00	1.00000e-01
-1.77732e+00	1.00000e-02	4.31481e-01	1.00000e-02	9.61383e+00	1.00000e-01
-1.38211e+00	1.00000e-02	3.03243e-01	1.00000e-02	9.14246e+00	1.00000e-01
-1.43236e+00	1.00000e-02	3.34444e-01	1.00000e-02	9.16565e+00	1.00000e-01
-1.37549e+00	1.00000e-02	3.07875e-01	1.00000e-02	9.07184e+00	1.00000e-01
-1.58751e+00	1.00000e-02	3.69618e-01	1.00000e-02	9.33311e+00	1.00000e-01
-2.15514e+00	1.00000e-02	4.44760e-01	1.00000e-02	9.76437e+00	1.00000e-01
-1.61386e+00	1.00000e-02	3.93950e-01	1.00000e-02	9.45517e+00	1.00000e-01
-1.07497e+00	1.00000e-02	1.47334e-01	1.00000e-02	7.86367e+00	1.00000e-01
-6.93749e-01	1.00000e-02	-2.19207e-01	1.00000e-02	2.79051e+00	1.00000e-01
-5.46187e-01	1.00000e-02	-3.31445e-01	1.00000e-02	1.47133e+00	1.00000e-01
-1.23043e+00	1.00000e-02	2.41269e-01	1.00000e-02	8.46648e+00	1.00000e-01
-1.52399e+00	1.00000e-02	3.63273e-01	1.00000e-02	9.22891e+00	1.00000e-01
-1.04360e+00	1.00000e-02	1.38048e-01	1.00000e-02	7.60191e+00	1.00000e-01
-1.14876e+00	1.00000e-02	1.82624e-01	1.00000e-02	8.07236e+00	1.00000e-01
-5.65748e-01	1.00000e-02	-3.25852e-01	1.00000e-02	1.59826e+00	1.00000e-01
-1.78906e+00	1.00000e-02	4.18387e-01	1.00000e-02	9.62180e+00	1.00000e-01
-9.77991e-01	1.00000e-02	6.81210e-02	1.00000e-02	6.39697e+00	1.00000e-01
-1.32733e+00	1.00000e-02	2.91525e-01	1.00000e-02	9.05097e+00	1.00000e-01
-1.40099e+00	1.00000e-02	3.11063e-01	1.00000e-02	9.30712e+00	1.00000e-01
-1.03626e+00	1.00000e-02	1.24021e-01	1.00000e-02	7.48392e+00	1.00000e-01
-1.38558e+00	1.00000e-02	3.30290e-01	1.00000e-02	9.17836e+00	1.00000e-01
-1.04171e+00	1.00000e-02	1.23904e-01	1.00000e-02	7.37092e+00	1.00000e-01
-1.12101e+00	1.00000e-02	1.73470e-01	1.00000e-02	7.97953e+00	1.00000e-01
-1.18741e+00	1.00000e-02	2.48703e-01	1.00000e-02	8.54683e+00	1.00000e-01
-1.10761e+00	1.00000e-02	1.78246e-01	1.00000e-02	7.91529e+00	1.00000e-01
-1.33151e+00	1.00000e-02	2.88070e-01	1.00000e-02	9.01266e+00	1.00000e-01
-1.03265e+00	1.00000e-02	9.64735e-02	1.00000e-02	7.24450e+00	1.00000e-01
-1.21564e+00	1.00000e-02	2.20839e-01	1.00000e-02	8.73421e+00	1.00000e-01
-1.25749e+00	1.00000e-02	2.49100e-01	1.00000e-02	8.55076e+00	1.00000e-01
-9.27049e-01	1.00000e-02	3.28202e-02	1.00000e-02	6.08012e+00	1.00000e-01
-8.35092e-01	1.00000e-02	-8.16098e-02	1.00000e-02	4.48641e+00	1.00000e-01
-1.87906e+00	1.00000e-02	4.31828e-01	1.00000e-02	9.59486e+00	1.00000e-01
-1.40232e+00	1.00000e-02	3.21199e-01	1.00000e-02	9.03604e+00	1.00000e-01
-1.28323e+00	1.00000e-02	2.75896e-01	1.00000e-02	8.66597e+00	1.00000e-01
-9.51843e-01	1.00000e-02	3.83435e-02	1.00000e-02	6.31994e+00	1.00000e-01
-6.07892e-01	1.00000e-02	-2.90499e-01	1.00000e-02	1.92990e+00	1.00000e-01
-7.14155e-01	1.00000e-02	-1.84135e-01	1.00000e-02	3.30884e+00	1.00000e-01
-8.38402e-01	1.00000e-02	-4.93463e-02	1.00000e-02	5.18334e+00	1.00000e-01
-1.31860e+00	1.00000e-02	2.78371e-01	1.00000e-02	8.96664e+00	1.00000e-01
-5.39264e-01	1.00000e-02	-3.70115e-01	1.00000e-02	1.21017e+00	1.00000e-01
-1.37399e+00	1.00000e-02	2.88260e-01	1.00000e-02	9.13041e+00	1.00000e-01
-1.65699e+00	1.00000e-02	3.65955e-01	1.00000e-02	9.30612e+00	1.00000e-01
-7.46426e-01	1.00000e-02	-1.40068e-01	1.00000e-02	3.81866e+00	1.00000e-01
-1.38591e+00	1.00000e-02	3.22759e-01	1.00000e-02	8.97085e+00	1.00000e-01
-1.01853e+00	1.00000e-02	1.11984e-01	1.00000e-02	7.23583e+00	1.00000e-01
-1.80442e+00	1.00000e-02	4.35336e-01	1.00000e-02	9.56140e+00	1.00000e-01
-9.98175e-01	1.00000e-02	8.85015e-02	1.00000e-02	6.81028e+00	1.00000e-01
-8.92596e-01	1.00000e-02	-2.03365e-02	1.00000e-02	5.53973e+00	1.00000e-01
-1.34261e+00	1.00000e-02	3.01408e-01	1.00000e-02	8.91847e+00	1.00000e-01
-1.22329e+00	1.00000e-02	2.49167e-01	1.00000e-02	8.55936e+00	1.00000e-01
-1.24582e+00	1.00000e-02	2.57272e-01	1.00000e-02	8.67076e+00	1.00000e-01
-9.81655e-01	1.00000e-02	8.92409e-02	1.00000e-02	6.89005e+00	1.00000e-01
-1.40406e+00	1.00000e-02	3.13082e-01	1.00000e-02	9.10452e+00	1.00000e-01
-1.47723e+00	1.00000e-02	3.29688e-01	1.00000e-02	9.27652e+00	1.00000e-01
-1.18839e+00	1.00000e-02	2.20019e-01	1.00000e-02	8.16624e+00	1.00000e-01
-1.30387e+00	1.00000e-02	2.80303e-01	1.00000e-02	8.71553e+00	1.00000e-01
-9.29330e-01	1.00000e-02	2.36535e-02	1.00000e-02	5.83086e+00	1.00000e-01
-1.39545e+00	1.00000e-02	3.01152e-01	1.00000e-02	9.04440e+00	1.00000e-01
-1.14283e+00	1.00000e-02	1.95563e-01	1.00000e-02	8.15293e+00	1.00000e-01
-7.85192e-01	1.00000e-02	-1.08565e-01	1.00000e-02	4.06211e+00	1.00000e-01
-1.04551e+00	1.00000e-02	1.51014e-01	1.00000e-02	7.54713e+00	1.00000e-01
-9.05811e-01	1.00000e-02	-2.44684e-02	1.00000e-02	5.60734e+00	1.00000e-01
-7.96921e-01	1.00000e-02	-1.03701e-01	1.00000e-02	4.00903e+00	1.00000e-01
-9.92483e-01	1.00000e-02	8.71569e-02	1.00000e-02	6.76696e+00	1.00000e-01
-1.02833e+00	1.00000e-02	9.01795e-02	1.00000e-02	7.46206e+00	1.00000e-01
-7.16185e-01	1.00000e-02	-2.07232e-01	1.00000e-02	3.02961e+00	1.00000e-01
-5.13464e-01	1.00000e-02	-3.94613e-01	1.00000e-02	1.07254e+00	1.00000e-01
-1.18348e+00	1.00000e-02	2.06300e-01	1.00000e-02	8.25487e+00	1.00000e-01
-1.75790e+00	1.00000e-02	4.14217e-01	1.00000e-02	9.76309e+00	1.00000e-01
-1.32488e+00	1.00000e-02	2.83657e-01	1.00000e-02	8.82493e+00	1.00000e-01
-1.53722e+00	1.00000e-02	3.53367e-01	1.00000e-02	9.31298e+00	1.00000e-01
-1.21616e+00	1.00000e-02	2.34950e-01	1.00000e-02	8.50576e+00	1.00000e-01
-1.58608e+00	1.00000e-02	3.55005e-01	1.00000e-02	9.46936e+00	1.00000e-01
-1.07352e+00	1.00000e-02	1.41967e-01	1.00000e-02	7.84901e+00	1.00000e-01
-1.24967e+00	1.00000e-02	2.44226e-01	1.00000e-02	8.61288e+00	1.00000e-01
-8.81411e-01	1.00000e-02	-3.62933e-02	1.00000e-02	5.35026e+00	1.00000e-01
-7.08884e-01	1.00000e-02	-1.98027e-01	1.00000e-02	3.16470e+00	1.00000e-01
-1.11349e+00	1.00000e-02	1.75829e-01	1.00000e-02	7.97745e+00	1.00000e-01
-1.33442e+00	1.00000e-02	2.98429e-01	1.00000e-02	8.93713e+00	1.00000e-01
-1.08693e+00	1.00000e-02	1.48359e-01	1.00000e-02	7.74917e+00	1.00000e-01
-8.72507e-01	1.00000e-02	-5.16212e-02	1.00000e-02	5.22773e+00	1.00000e-01
-1.21888e+00	1.00000e-02	2.39968e-01	1.00000e-02	8.49299e+00	1.00000e-01
-1.11077e+00	1.00000e-02	1.65528e-01	1.00000e-02	8.06197e+00	1.00000e-01
-1.35510e+00	1.00000e-02	2.88128e-01	1.00000e-02	8.83583e+00	1.00000e-01
-1.17570e+00	1.00000e-02	2.07309e-01	1.00000e-02	8.38842e+00	1.00000e-01
-1.22574e+00	1.00000e-02	2.46436e-01	1.00000e-02	8.63441e+00	1.00000e-01
-1.37754e+00	1.00000e-02	3.00564e-01	1.00000e-02	9.11663e+00	1.00000e-01
-1.12425e+00	1.00000e-02	1.84363e-01	1.00000e-02	8.20723e+00	1.00000e-01
