# [Fe/H]	[Fe/H]_err	[O/Fe]	[O/Fe]_err	Age [Gyr]	Age_err
-1.22569e+00	2.00000e-01	4.91524e-01	2.00000e-01	6.23342e+00	1.00000e+00
-2.47824e+00	2.00000e-01	6.42192e-01	2.00000e-01	1.00858e+01	1.00000e+00
-1.37945e+00	2.00000e-01	4.05689e-02	2.00000e-01	1.10808e+01	1.00000e+00
-1.52439e+00	2.00000e-01	4.68636e-01	2.00000e-01	9.68789e+00	1.00000e+00
-5.46847e-01	2.00000e-01	-1.59334e-01	2.00000e-01	3.00242e+00	1.00000e+00
-1.23599e+00	2.00000e-01	1.46069e-01	2.00000e-01	6.55898e+00	1.00000e+00
-1.30261e+00	2.00000e-01	2.50050e-01	2.00000e-01	9.26502e+00	1.00000e+00
-9.36729e-01	2.00000e-01	6.57031e-02	2.00000e-01	6.29683e+00	1.00000e+00
-1.80492e+00	2.00000e-01	4.81267e-01	2.00000e-01	8.10077e+00	1.00000e+00
-1.65888e+00	2.00000e-01	3.94280e-01	2.00000e-01	7.99444e+00	1.00000e+00
-1.00937e+00	2.00000e-01	4.35360e-01	2.00000e-01	6.68539e+00	1.00000e+00
-1.39473e+00	2.00000e-01	1.99954e-02	2.00000e-01	1.14836e+01	1.00000e+00
-1.42260e+00	2.00000e-01	5.75076e-01	2.00000e-01	6.05494e+00	1.00000e+00
-1.13328e+00	2.00000e-01	6.42169e-01	2.00000e-01	8.31559e+00	1.00000e+00
-1.58287e+00	2.00000e-01	5.03259e-01	2.00000e-01	8.70621e+00	1.00000e+00
-1.19492e+00	2.00000e-01	-2.65881e-01	2.00000e-01	6.24101e+00	1.00000e+00
-7.03290e-01	2.00000e-01	-3.29017e-01	2.00000e-01	3.81677e+00	1.00000e+00
-6.33858e-01	2.00000e-01	-3.19156e-01	2.00000e-01	2.22880e+00	1.00000e+00
-7.48552e-01	2.00000e-01	-1.60389e-01	2.00000e-01	5.06920e+00	1.00000e+00
-6.59337e-01	2.00000e-01	1.64159e-01	2.00000e-01	5.78773e+00	1.00000e+00
-1.25280e+00	2.00000e-01	7.66698e-02	2.00000e-01	1.04185e+01	1.00000e+00
-1.82795e+00	2.00000e-01	4.46340e-01	2.00000e-01	9.87773e+00	1.00000e+00
-1.18412e+00	2.00000e-01	-1.57283e-01	2.00000e-01	7.11358e+00	1.00000e+00
-1.49526e+00	2.00000e-01	3.79005e-01	2.00000e-01	8.98222e+00	1.00000e+00
-1.76799e+00	2.00000e-01	1.00364e-01	2.00000e-01	9.00844e+00	1.00000e+00
-1.92336e+00	2.00000e-01	5.29347e-01	2.00000e-01	9.34368e+00	1.00000e+00
-8.85067e-01	2.00000e-01	-2.73199e-02	2.00000e-01	6.77404e+00	1.00000e+00
-2.25774e+00	2.00000e-01	2.93608e-01	2.00000e-01	1.04951e+01	1.00000e+00
-1.13966e+00	2.00000e-01	-3.84805e-02	2.00000e-01	6.60688e+00	1.00000e+00
-1.80728e+00	2.00000e-01	2.96809e-01	2.00000e-01	8.65869e+00	1.00000e+00
-1.80354e+00	2.00000e-01	3.95132e-01	2.00000e-01	8.78009e+00	1.00000e+00
-1.73974e+00	2.00000e-01	6.62159e-01	2.00000e-01	9.52420e+00	1.00000e+00
-8.08805e-01	2.00000e-01	1.88242e-01	2.00000e-01	8.15416e+00	1.00000e+00
-1.54133e+00	2.00000e-01	3.29363e-01	2.00000e-01	9.21391e+00	1.00000e+00
-1.32679e+00	2.00000e-01	6.38003e-02	2.00000e-01	7.01973e+00	1.00000e+00
-8.08080e-01	2.00000e-01	-2.37682e-02	2.00000e-01	9.31622e+00	1.00000e+00
-1.00001e+00	2.00000e-01	-1.73465e-01	2.00000e-01	6.34252e+00	1.00000e+00
-1.13099e+00	2.00000e-01	2.04547e-01	2.00000e-01	6.68719e+00	1.00000e+00
-1.25654e+00	2.00000e-01	1.01799e-01	2.00000e-01	9.83135e+00	1.00000e+00
-1.48648e+00	2.00000e-01	1.88215e-01	2.00000e-01	1.20629e+01	1.00000e+00
-1.70898e+00	2.00000e-01	8.82767e-01	2.00000e-01	1.12603e+01	1.00000e+00
-1.35633e+00	2.00000e-01	1.99196e-01	2.00000e-01	8.50654e+00	1.00000e+00
-1.73089e+00	2.00000e-01	1.61044e-01	2.00000e-01	9.27677e+00	1.00000e+00
-8.71245e-01	2.00000e-01	5.87081e-02	2.00000e-01	9.26206e+00	1.00000e+00
-1.28155e+00	2.00000e-01	-3.94597e-03	2.00000e-01	6.85236e+00	1.00000e+00
-9.49113e-01	2.00000e-01	1.98456e-01	2.00000e-01	8.19234e+00	1.00000e+00
-1.18283e+00	2.00000e-01	3.37846e-01	2.00000e-01	9.35036e+00	1.00000e+00
-9.20940e-01	2.00000e-01	1.43541e-01	2.00000e-01	9.42473e+00	1.00000e+00
-1.84548e+00	2.00000e-01	4.24395e-01	2.00000e-01	8.78675e+00	1.00000e+00
-9.64091e-01	2.00000e-01	2.62451e-01	2.00000e-01	6.68464e+00	1.00000e+00
-1.63997e+00	2.00000e-01	7.19426e-01	2.00000e-01	1.00491e+01	1.00000e+00
-7.88340e-01	2.00000e-01	4.08982e-02	2.00000e-01	7.21179e+00	1.00000e+00
-1.07602e+00	2.00000e-01	2.69427e-01	2.00000e-01	7.02409e+00	1.00000e+00
-1.07372e+00	2.00000e-01	9.24798e-02	2.00000e-01	7.66157e+00	1.00000e+00
-1.37274e+00	2.00000e-01	1.10424e-01	2.00000e-01	9.16191e+00	1.00000e+00
-1.64010e+00	2.00000e-01	4.02063e-01	2.00000e-01	8.24867e+00	1.00000e+00
-1.18227e+00	2.00000e-01	3.32732e-01	2.00000e-01	6.46484e+00	1.00000e+00
-9.59220e-01	2.00000e-01	1.97817e-01	2.00000e-01	8.46675e+00	1.00000e+00
-1.04246e+00	2.00000e-01	3.91350e-01	2.00000e-01	1.11312e+01	1.00000e+00
-1.49775e+00	2.00000e-01	3.08723e-01	2.00000e-01	7.74068e+00	1.00000e+00
-1.24086e+00	2.00000e-01	6.78509e-02	2.00000e-01	7.92123e+00	1.00000e+00
-2.23252e+00	2.00000e-01	7.66907e-01	2.00000e-01	8.29340e+00	1.00000e+00
-1.51677e+00	2.00000e-01	-1.91002e-01	2.00000e-01	5.80616e+00	1.00000e+00
-1.96632e+00	2.00000e-01	6.29008e-01	2.00000e-01	9.45216e+00	1.00000e+00
-1.12803e+00	2.00000e-01	3.09609e-01	2.00000e-01	8.42601e+00	1.00000e+00
-1.11579e+00	2.00000e-01	5.67952e-02	2.00000e-01	8.34248e+00	1.00000e+00
-9.61748e-01	2.00000e-01	-3.44702e-01	2.00000e-01	6.50482e+00	1.00000e+00
-6.40189e-01	2.00000e-01	-2.59305e-01	2.00000e-01	4.42611e+00	1.00000e+00
-8.91465e-01	2.00000e-01	-1.08307e-01	2.00000e-01	7.93666e+00	1.00000e+00
-1.68792e+00	2.00000e-01	4.69624e-01	2.00000e-01	8.76254e+00	1.00000e+00
-1.02165e+00	2.00000e-01	3.51884e-01	2.00000e-01	9.02261e+00	1.00000e+00
-9.94854e-01	2.00000e-01	-4.08311e-01	2.00000e-01	9.05094e+00	1.00000e+00
-7.58910e-01	2.00000e-01	2.66813e-01	2.00000e-01	8.25273e+00	1.00000e+00
-8.92701e-01	2.00000e-01	1.81761e-01	2.00000e-01	7.97178e+00	1.00000e+00
-1.34442e+00	2.00000e-01	1.38964e-01	2.00000e-01	7.97568e+00	1.00000e+00
-1.78371e+00	2.00000e-01	9.75366e-02	2.00000e-01	8.35226e+00	1.00000e+00
-8.76048e-01	2.00000e-01	3.91459e-01	2.00000e-01	7.98497e+00	1.00000e+00
-8.28205e-01	2.00000e-01	-1.31216e-01	2.00000e-01	2.95445e+00	1.00000e+00
-1.45875e+00	2.00000e-01	4.93880e-01	2.00000e-01	9.21426e+00	1.00000e+00
-7.89594e-01	2.00000e-01	1.27937e-01	2.00000e-01	4.74787e+00	1.00000e+00
-1.05907e+00	2.00000e-01	1.14654e-01	2.00000e-01	8.00147e+00	1.00000e+00
-1.24138e+00	2.00000e-01	1.07489e-01	2.00000e-01	8.55371e+00	1.00000e+00
-7.70556e-01	2.00000e-01	6.30266e-03	2.00000e-01	5.89873e+00	1.00000e+00
-1.32402e+00	2.00000e-01	-2.74845e-02	2.00000e-01	8.79704e+00	1.00000e+00
-8.68895e-01	2.00000e-01	1.02337e-01	2.00000e-01	8.38804e+00	1.00000e+00
-1.04175e+00	2.00000e-01	7.74250e-01	2.00000e-01	8.38919e+00	1.00000e+00
-1.05657e+00	2.00000e-01	-1.97389e-01	2.00000e-01	4.45450e+00	1.00000e+00
-9.31070e-01	2.00000e-01	-3.22261e-01	2.00000e-01	8.57855e+00	1.00000e+00
-1.06857e+00	2.00000e-01	5.52902e-02	2.00000e-01	6.12066e+00	1.00000e+00
-1.31096e+00	2.00000e-01	2.71254e-01	2.00000e-01	8.69806e+00	1.00000e+00
-9.17853e-01	2.00000e-01	-4.41138e-02	2.00000e-01	5.89418e+00	1.00000e+00
-9.49060e-01	2.00000e-01	1.55273e-01	2.00000e-01	7.77718e+00	1.00000e+00
-1.17913e+00	2.00000e-01	1.05536e-01	2.00000e-01	8.23476e+00	1.00000e+00
-1.26951e+00	2.00000e-01	5.71862e-02	2.00000e-01	8.02059e+00	1.00000e+00
-7.94998e-01	2.00000e-01	9.64303e-02	2.00000e-01	6.54523e+00	1.00000e+00
-7.59536e-01	2.00000e-01	-1.56203e-01	2.00000e-01	3.40789e+00	1.00000e+00
-9.05348e-01	2.00000e-01	1.33633e-01	2.00000e-01	8.21863e+00	1.00000e+00
-7.26962e-01	2.00000e-01	1.61270e-01	2.00000e-01	1.00420e+01	1.00000e+00
-9.30341e-01	2.00000e-01	2.75260e-01	2.00000e-01	4.10466e+00	1.00000e+00
-1.14571e+00	2.00000e-01	-1.03632e-01	2.00000e-01	9.22445e+00	1.00000e+00
-1.00629e+00	2.00000e-01	-8.36750e-02	2.00000e-01	3.49780e+00	1.00000e+00
-1.32658e+00	2.00000e-01	-1.61663e-01	2.00000e-01	7.36896e+00	1.00000e+00
-5.92738e-01	2.00000e-01	-2.66462e-02	2.00000e-01	7.11722e+00	1.00000e+00
-8.61011e-01	2.00000e-01	1.18953e-01	2.00000e-01	3.09309e+00	1.00000e+00
-1.02515e+00	2.00000e-01	2.25399e-01	2.00000e-01	6.08675e+00	1.00000e+00
-1.53825e+00	2.00000e-01	2.67670e-01	2.00000e-01	1.04794e+01	1.00000e+00
-1.00367e+00	2.00000e-01	1.47767e-01	2.00000e-01	8.26305e+00	1.00000e+00
-1.10565e+00	2.00000e-01	2.80654e-01	2.00000e-01	1.01370e+01	1.00000e+00
-1.80467e+00	2.00000e-01	4.75994e-01	2.00000e-01	8.99705e+00	1.00000e+00
-1.17198e+00	2.00000e-01	5.44724e-01	2.00000e-01	7.85674e+00	1.00000e+00
-1.59580e+00	2.00000e-01	5.01175e-01	2.00000e-01	8.89123e+00	1.00000e+00
-8.97956e-01	2.00000e-01	2.99574e-04	2.00000e-01	5.94912e+00	1.00000e+00
-1.77390e+00	2.00000e-01	2.73922e-01	2.00000e-01	8.73823e+00	1.00000e+00
-7.25026e-01	2.00000e-01	-4.82947e-01	2.00000e-01	2.13695e+00	1.00000e+00
-8.90309e-01	2.00000e-01	4.09064e-01	2.00000e-01	8.72994e+00	1.00000e+00
-1.01314e+00	2.00000e-01	4.81063e-02	2.00000e-01	8.41440e+00	1.00000e+00
-1.98898e+00	2.00000e-01	6.28116e-01	2.00000e-01	1.03529e+01	1.00000e+00
-1.98625e+00	2.00000e-01	1.46620e-01	2.00000e-01	9.73707e+00	1.00000e+00
-1.29202e+00	2.00000e-01	7.44940e-01	2.00000e-01	9.50656e+00	1.00000e+00
-7.04296e-01	2.00000e-01	-3.12736e-01	2.00000e-01	4.42470e+00	1.00000e+00
-1.61007e+00	2.00000e-01	6.17113e-01	2.00000e-01	1.03911e+01	1.00000e+00
-5.74370e-01	2.00000e-01	-3.08331e-01	2.00000e-01	5.41215e+00	1.00000e+00
-1.17340e+00	2.00000e-01	-1.17069e-01	2.00000e-01	6.02077e+00	1.00000e+00
-1.20843e+00	2.00000e-01	1.31852e-02	2.00000e-01	7.56845e+00	1.00000e+00
-1.60099e+00	2.00000e-01	3.76416e-01	2.00000e-01	1.00906e+01	1.00000e+00
-1.42018e+00	2.00000e-01	2.33347e-01	2.00000e-01	7.63768e+00	1.00000e+00
-8.88579e-01	2.00000e-01	5.87306e-01	2.00000e-01	5.89254e+00	1.00000e+00
-2.15670e+00	2.00000e-01	3.05828e-01	2.00000e-01	9.18568e+00	1.00000e+00
-2.06820e+00	2.00000e-01	7.72831e-01	2.00000e-01	1.08486e+01	1.00000e+00
-1.09201e+00	2.00000e-01	8.00131e-02	2.00000e-01	7.36037e+00	1.00000e+00
-1.92871e+00	2.00000e-01	7.25614e-01	2.00000e-01	9.55826e+00	1.00000e+00
-1.46701e+00	2.00000e-01	2.68329e-01	2.00000e-01	9.88462e+00	1.00000e+00
-1.68181e+00	2.00000e-01	6.03270e-01	2.00000e-01	9.30648e+00	1.00000e+00
-1.41660e+00	2.00000e-01	3.92016e-01	2.00000e-01	9.26840e+00	1.00000e+00
-1.65291e+00	2.00000e-01	3.21603e-01	2.00000e-01	8.55114e+00	1.00000e+00
-2.03043e+00	2.00000e-01	3.43682e-01	2.00000e-01	8.90374e+00	1.00000e+00
-1.58235e+00	2.00000e-01	6.46487e-01	2.00000e-01	9.41166e+00	1.00000e+00
-1.19051e+00	2.00000e-01	2.24074e-01	2.00000e-01	9.60671e+00	1.00000e+00
-9.69611e-01	2.00000e-01	-1.46589e-01	2.00000e-01	2.97509e+00	1.00000e+00
-3.25495e-01	2.00000e-01	-1.43172e-01	2.00000e-01	1.30329e+00	1.00000e+00
-1.55049e+00	2.00000e-01	3.94516e-01	2.00000e-01	7.71481e+00	1.00000e+00
-1.70387e+00	2.00000e-01	5.81460e-01	2.00000e-01	8.40915e+00	1.00000e+00
-7.77059e-01	2.00000e-01	2.01858e-01	2.00000e-01	7.88912e+00	1.00000e+00
-1.09037e+00	2.00000e-01	-1.28677e-01	2.00000e-01	6.47361e+00	1.00000e+00
-5.24793e-01	2.00000e-01	-2.17931e-01	2.00000e-01	1.67261e+00	1.00000e+00
-1.94515e+00	2.00000e-01	4.21982e-01	2.00000e-01	9.54797e+00	1.00000e+00
-1.15985e+00	2.00000e-01	2.60776e-01	2.00000e-01	4.83972e+00	1.00000e+00
-1.21547e+00	2.00000e-01	3.64546e-01	2.00000e-01	9.95971e+00	1.00000e+00
-1.59199e+00	2.00000e-01	3.30330e-01	2.00000e-01	1.12612e+01	1.00000e+00
-9.10461e-01	2.00000e-01	1.43132e-01	2.00000e-01	7.96916e+00	1.00000e+00
-1.36921e+00	2.00000e-01	7.46561e-01	2.00000e-01	1.00636e+01	1.00000e+00
-1.05798e+00	2.00000e-01	1.71847e-01	2.00000e-01	7.01920e+00	1.00000e+00
-8.91140e-01	2.00000e-01	-9.36901e-02	2.00000e-01	6.53526e+00	1.00000e+00
-9.10256e-01	2.00000e-01	6.57795e-01	2.00000e-01	8.96830e+00	1.00000e+00
-1.08619e+00	2.00000e-01	3.03127e-01	2.00000e-01	7.33295e+00	1.00000e+00
-1.29897e+00	2.00000e-01	2.95463e-01	2.00000e-01	9.57656e+00	1.00000e+00
-1.32867e+00	2.00000e-01	1.36907e-04	2.00000e-01	8.00500e+00	1.00000e+00
-1.34400e+00	2.00000e-01	3.21006e-02	2.00000e-01	1.05721e+01	1.00000e+00
-1.25025e+00	2.00000e-01	1.39105e-01	2.00000e-01	7.02763e+00	1.00000e+00
-7.88473e-01	2.00000e-01	1.65656e-01	2.00000e-01	5.81124e+00	1.00000e+00
-1.04452e+00	2.00000e-01	-8.62742e-02	2.00000e-01	3.73414e+00	1.00000e+00
-2.05805e+00	2.00000e-01	4.12218e-01	2.00000e-01	8.64861e+00	1.00000e+00
-1.35546e+00	2.00000e-01	4.36717e-01	2.00000e-01	8.28037e+00	1.00000e+00
-1.54320e+00	2.00000e-01	5.72539e-01	2.00000e-01	7.81973e+00	1.00000e+00
-1.07723e+00	2.00000e-01	7.88168e-02	2.00000e-01	6.85937e+00	1.00000e+00
-6.56592e-01	2.00000e-01	-2.02948e-01	2.00000e-01	1.56901e+00	1.00000e+00
-8.98678e-01	2.00000e-01	8.68654e-02	2.00000e-01	5.54844e+00	1.00000e+00
-5.16167e-01	2.00000e-01	-2.24030e-02	2.00000e-01	6.83344e+00	1.00000e+00
-1.25102e+00	2.00000e-01	1.87687e-01	2.00000e-01	9.38638e+00	1.00000e+00
-5.57198e-01	2.00000e-01	-5.56907e-01	2.00000e-01	4.01678e-01	1.00000e+00
-1.22160e+00	2.00000e-01	-6.25810e-02	2.00000e-01	9.67414e+00	1.00000e+00
-1.96661e+00	2.00000e-01	-3.70685e-02	2.00000e-01	7.65115e+00	1.00000e+00
-3.72740e-01	2.00000e-01	-1.77352e-01	2.00000e-01	3.89658e+00	1.00000e+00
-1.11625e+00	2.00000e-01	5.00253e-01	2.00000e-01	7.71849e+00	1.00000e+00
-8.53417e-01	2.00000e-01	1.46979e-01	2.00000e-01	6.92832e+00	1.00000e+00
-1.79980e+00	2.00000e-01	6.78500e-01	2.00000e-01	8.76403e+00	1.00000e+00
-9.22006e-01	2.00000e-01	8.66666e-02	2.00000e-01	5.19284e+00	1.00000e+00
-1.04502e+00	2.00000e-01	1.63740e-02	2.00000e-01	6.70734e+00	1.00000e+00
-1.15235e+00	2.00000e-01	4.14879e-01	2.00000e-01	8.18472e+00	1.00000e+00
-8.81060e-01	2.00000e-01	2.90063e-01	2.00000e-01	7.65363e+00	1.00000e+00
-1.28057e+00	2.00000e-01	4.27559e-01	2.00000e-01	8.67762e+00	1.00000e+00
-8.13151e-01	2.00000e-01	2.98943e-01	2.00000e-01	7.25053e+00	1.00000e+00
-1.56703e+00	2.00000e-01	3.38818e-01	2.00000e-01	9.14517e+00	1.00000e+00
-1.12396e+00	2.00000e-01	2.06871e-02	2.00000e-01	9.15518e+00	1.00000e+00
-1.29937e+00	2.00000e-01	2.83689e-01	2.00000e-01	5.97244e+00	1.00000e+00
-1.09203e+00	2.00000e-01	2.82916e-01	2.00000e-01	7.05530e+00	1.00000e+00
-9.97941e-01	2.00000e-01	1.39356e-01	2.00000e-01	4.39855e+00	1.00000e+00
-1.39484e+00	2.00000e-01	1.00232e-01	2.00000e-01	8.54401e+00	1.00000e+00
-1.13775e+00	2.00000e-01	2.30419e-01	2.00000e-01	7.72926e+00	1.00000e+00
-7.33360e-01	2.00000e-01	4.68511e-02	2.00000e-01	3.81109e+00	1.00000e+00
-7.73515e-01	2.00000e-01	4.28835e-01	2.00000e-01	7.16130e+00	1.00000e+00
-1.02700e+00	2.00000e-01	-3.40661e-01	2.00000e-01	5.49343e+00	1.00000e+00
-8.65974e-01	2.00000e-01	4.43183e-02	2.00000e-01	2.65034e+00	1.00000e+00
-1.04519e+00	2.00000e-01	2.71218e-01	2.00000e-01	6.10964e+00	1.00000e+00
-1.17318e+00	2.00000e-01	-1.84739e-01	2.00000e-01	9.82057e+00	1.00000e+00
-8.58205e-01	2.00000e-01	-4.54298e-01	2.00000e-01	2.30615e+00	1.00000e+00
-6.60580e-01	2.00000e-01	-4.45797e-01	2.00000e-01	1.81537e+00	1.00000e+00
-1.24016e+00	2.00000e-01	3.09633e-02	2.00000e-01	6.94866e+00	1.00000e+00
-1.75375e+00	2.00000e-01	4.22299e-01	2.00000e-01	1.11409e+01	1.00000e+00
-1.30731e+00	2.00000e-01	2.64846e-01	2.00000e-01	7.87935e+00	1.00000e+00
-1.59535e+00	2.00000e-01	2.70057e-01	2.00000e-01	8.97984e+00	1.00000e+00
-1.39841e+00	2.00000e-01	3.37232e-01	2.00000e-01	8.37755e+00	1.00000e+00
-1.62414e+00	2.00000e-01	2.93359e-02	2.00000e-01	9.91364e+00	1.00000e+00
-9.80992e-01	2.00000e-01	-1.74678e-02	2.00000e-01	8.74012e+00	1.00000e+00
-1.50897e+00	2.00000e-01	2.40071e-01	2.00000e-01	8.36879e+00	1.00000e+00
-1.13167e+00	2.00000e-01	-2.49801e-04	2.00000e-01	6.88257e+00	1.00000e+00
-6.96033e-01	2.00000e-01	-2.86002e-01	2.00000e-01	3.56702e+00	1.00000e+00
-1.09340e+00	2.00000e-01	1.81104e-01	2.00000e-01	7.59446e+00	1.00000e+00
-1.06424e+00	2.00000e-01	3.85138e-01	2.00000e-01	8.46133e+00	1.00000e+00
-1.10745e+00	2.00000e-01	7.59456e-03	2.00000e-01	7.20171e+00	1.00000e+00
-9.94245e-01	2.00000e-01	-2.67140e-01	2.00000e-01	5.92728e+00	1.00000e+00
-1.27418e+00	2.00000e-01	3.45253e-01	2.00000e-01	7.88987e+00	1.00000e+00
-1.12224e+00	2.00000e-01	3.04298e-02	2.00000e-01	8.70967e+00	1.00000e+00
-1.40230e+00	2.00000e-01	1.49262e-01	2.00000e-01	7.35830e+00	1.00000e+00
-1.12332e+00	2.00000e-01	7.27156e-02	2.00000e-01	8.37422e+00	1.00000e+00
-1.31917e+00	2.00000e-01	4.27732e-01	2.00000e-01	9.12414e+00	1.00000e+00
-1.29257e+00	2.00000e-01	1.83501e-01	2.00000e-01	9.53629e+00	1.00000e+00
-7.98433e-01	2.00000e-01	2.62480e-02	2.00000e-01	8.36234e+00	1.00000e+00
