# [Fe/H]	[Fe/H]_err	[O/Fe]	[O/Fe]_err	Age [Gyr]	Age_err
-1.16004e+00	5.00000e-02	8.89345e-02	5.00000e-02	7.88357e+00	5.00000e-01
-2.19313e+00	5.00000e-02	4.25726e-01	5.00000e-02	1.03095e+01	5.00000e-01
-1.24401e+00	5.00000e-02	3.25991e-01	5.00000e-02	8.54540e+00	5.00000e-01
-1.47905e+00	5.00000e-02	3.34090e-01	5.00000e-02	1.01197e+01	5.00000e-01
-6.28516e-01	5.00000e-02	-3.10378e-01	5.00000e-02	1.45439e+00	5.00000e-01
-1.17602e+00	5.00000e-02	1.91586e-01	5.00000e-02	8.72883e+00	5.00000e-01
-1.15208e+00	5.00000e-02	1.74206e-01	5.00000e-02	8.75852e+00	5.00000e-01
-1.06778e+00	5.00000e-02	1.05029e-01	5.00000e-02	7.84730e+00	5.00000e-01
-1.27394e+00	5.00000e-02	2.83860e-01	5.00000e-02	8.39154e+00	5.00000e-01
-1.58033e+00	5.00000e-02	3.75574e-01	5.00000e-02	9.21294e+00	5.00000e-01
-9.40082e-01	5.00000e-02	7.14396e-02	5.00000e-02	6.38530e+00	5.00000e-01
-1.44254e+00	5.00000e-02	3.04723e-01	5.00000e-02	9.66641e+00	5.00000e-01
-1.10456e+00	5.00000e-02	2.40832e-01	5.00000e-02	7.80682e+00	5.00000e-01
-1.42297e+00	5.00000e-02	3.50234e-01	5.00000e-02	8.83559e+00	5.00000e-01
-1.67869e+00	5.00000e-02	4.90054e-01	5.00000e-02	1.04959e+01	5.00000e-01
-8.43097e-01	5.00000e-02	4.45914e-02	5.00000e-02	5.19037e+00	5.00000e-01
-6.60638e-01	5.00000e-02	-2.34113e-01	5.00000e-02	2.32071e+00	5.00000e-01
-7.60921e-01	5.00000e-02	-1.62280e-01	5.00000e-02	3.15632e+00	5.00000e-01
-8.80745e-01	5.00000e-02	-1.32698e-02	5.00000e-02	5.04205e+00	5.00000e-01
-9.62924e-01	5.00000e-02	6.92871e-02	5.00000e-02	6.31215e+00	5.00000e-01
-1.35346e+00	5.00000e-02	2.82727e-01	5.00000e-02	8.55648e+00	5.00000e-01
-1.81617e+00	5.00000e-02	3.85257e-01	5.00000e-02	9.02389e+00	5.00000e-01
-1.18104e+00	5.00000e-02	2.60508e-01	5.00000e-02	8.80845e+00	5.00000e-01
-1.43804e+00	5.00000e-02	3.51696e-01	5.00000e-02	9.27982e+00	5.00000e-01
-1.59705e+00	5.00000e-02	3.47382e-01	5.00000e-02	9.85635e+00	5.00000e-01
-1.85334e+00	5.00000e-02	4.41962e-01	5.00000e-02	1.01870e+01	5.00000e-01
-9.10141e-01	5.00000e-02	1.74804e-01	5.00000e-02	7.48041e+00	5.00000e-01
-2.26343e+00	5.00000e-02	4.15629e-01	5.00000e-02	9.59596e+00	5.00000e-01
-8.94282e-01	5.00000e-02	3.08819e-02	5.00000e-02	6.87308e+00	5.00000e-01
-1.54276e+00	5.00000e-02	3.15040e-01	5.00000e-02	9.56091e+00	5.00000e-01
-1.70599e+00	5.00000e-02	3.44328e-01	5.00000e-02	1.01914e+01	5.00000e-01
-1.80005e+00	5.00000e-02	3.70887e-01	5.00000e-02	1.00360e+01	5.00000e-01
-1.09752e+00	5.00000e-02	1.36456e-01	5.00000e-02	6.73182e+00	5.00000e-01
-1.39109e+00	5.00000e-02	1.92693e-01	5.00000e-02	8.65871e+00	5.00000e-01
-1.28142e+00	5.00000e-02	2.08278e-01	5.00000e-02	8.30238e+00	5.00000e-01
-1.14099e+00	5.00000e-02	2.10608e-01	5.00000e-02	7.52656e+00	5.00000e-01
-8.74791e-01	5.00000e-02	8.04977e-02	5.00000e-02	5.78953e+00	5.00000e-01
-1.04763e+00	5.00000e-02	2.83881e-02	5.00000e-02	6.66511e+00	5.00000e-01
-1.31739e+00	5.00000e-02	3.03216e-01	5.00000e-02	9.46840e+00	5.00000e-01
-1.54556e+00	5.00000e-02	3.79186e-01	5.00000e-02	9.65674e+00	5.00000e-01
-1.72425e+00	5.00000e-02	4.95456e-01	5.00000e-02	9.50863e+00	5.00000e-01
-1.26908e+00	5.00000e-02	3.10943e-01	5.00000e-02	9.47819e+00	5.00000e-01
-1.33130e+00	5.00000e-02	2.51503e-01	5.00000e-02	8.22016e+00	5.00000e-01
-1.14781e+00	5.00000e-02	3.08393e-01	5.00000e-02	7.99217e+00	5.00000e-01
-1.04043e+00	5.00000e-02	6.15306e-02	5.00000e-02	7.89891e+00	5.00000e-01
-1.13873e+00	5.00000e-02	-6.18933e-03	5.00000e-02	7.41751e+00	5.00000e-01
-1.34112e+00	5.00000e-02	2.65231e-01	5.00000e-02	8.80945e+00	5.00000e-01
-1.21180e+00	5.00000e-02	2.25036e-01	5.00000e-02	8.10154e+00	5.00000e-01
-1.53022e+00	5.00000e-02	3.86545e-01	5.00000e-02	9.00763e+00	5.00000e-01
-1.03387e+00	5.00000e-02	5.95427e-02	5.00000e-02	6.77250e+00	5.00000e-01
-1.75056e+00	5.00000e-02	4.35569e-01	5.00000e-02	9.33014e+00	5.00000e-01
-9.98848e-01	5.00000e-02	1.42569e-01	5.00000e-02	7.20055e+00	5.00000e-01
-9.73726e-01	5.00000e-02	7.38383e-02	5.00000e-02	6.57507e+00	5.00000e-01
-9.59763e-01	5.00000e-02	1.04504e-02	5.00000e-02	6.04478e+00	5.00000e-01
-1.40669e+00	5.00000e-02	3.32322e-01	5.00000e-02	9.15940e+00	5.00000e-01
-1.19198e+00	5.00000e-02	2.38975e-01	5.00000e-02	8.09818e+00	5.00000e-01
-1.03118e+00	5.00000e-02	1.56655e-01	5.00000e-02	8.47173e+00	5.00000e-01
-1.31874e+00	5.00000e-02	4.03296e-01	5.00000e-02	8.88011e+00	5.00000e-01
-1.20167e+00	5.00000e-02	2.94179e-01	5.00000e-02	8.40244e+00	5.00000e-01
-1.46413e+00	5.00000e-02	2.59718e-01	5.00000e-02	8.44560e+00	5.00000e-01
-1.16811e+00	5.00000e-02	2.51788e-01	5.00000e-02	8.68901e+00	5.00000e-01
-1.86668e+00	5.00000e-02	4.77936e-01	5.00000e-02	9.41515e+00	5.00000e-01
-9.69953e-01	5.00000e-02	8.35592e-02	5.00000e-02	6.62656e+00	5.00000e-01
-1.74692e+00	5.00000e-02	4.75387e-01	5.00000e-02	8.94400e+00	5.00000e-01
-1.15904e+00	5.00000e-02	1.73361e-01	5.00000e-02	8.54827e+00	5.00000e-01
-1.31139e+00	5.00000e-02	2.15616e-01	5.00000e-02	9.14700e+00	5.00000e-01
-1.04056e+00	5.00000e-02	1.99175e-01	5.00000e-02	8.18958e+00	5.00000e-01
-8.34103e-01	5.00000e-02	-2.08249e-01	5.00000e-02	3.73104e+00	5.00000e-01
-1.05604e+00	5.00000e-02	1.57439e-01	5.00000e-02	6.89683e+00	5.00000e-01
-1.93133e+00	5.00000e-02	3.70648e-01	5.00000e-02	8.76316e+00	5.00000e-01
-1.18274e+00	5.00000e-02	2.66928e-01	5.00000e-02	8.60281e+00	5.00000e-01
-1.13969e+00	5.00000e-02	1.12511e-01	5.00000e-02	8.67305e+00	5.00000e-01
-1.12274e+00	5.00000e-02	2.77464e-01	5.00000e-02	8.53116e+00	5.00000e-01
-1.13225e+00	5.00000e-02	1.51869e-01	5.00000e-02	6.62173e+00	5.00000e-01
-1.38269e+00	5.00000e-02	2.79767e-01	5.00000e-02	8.93297e+00	5.00000e-01
-1.56419e+00	5.00000e-02	3.21002e-01	5.00000e-02	8.84465e+00	5.00000e-01
-1.19827e+00	5.00000e-02	2.39978e-01	5.00000e-02	8.69719e+00	5.00000e-01
-8.59811e-01	5.00000e-02	-1.62585e-01	5.00000e-02	3.16464e+00	5.00000e-01
-1.51828e+00	5.00000e-02	3.84455e-01	5.00000e-02	8.70216e+00	5.00000e-01
-9.11442e-01	5.00000e-02	-6.59120e-02	5.00000e-02	5.24514e+00	5.00000e-01
-1.16022e+00	5.00000e-02	2.38237e-01	5.00000e-02	8.75492e+00	5.00000e-01
-1.22051e+00	5.00000e-02	2.01008e-01	5.00000e-02	7.99066e+00	5.00000e-01
-9.68134e-01	5.00000e-02	-7.80768e-03	5.00000e-02	5.76680e+00	5.00000e-01
-1.07584e+00	5.00000e-02	1.68392e-01	5.00000e-02	9.04812e+00	5.00000e-01
-9.39353e-01	5.00000e-02	1.02259e-01	5.00000e-02	7.34108e+00	5.00000e-01
-1.17963e+00	5.00000e-02	3.36841e-01	5.00000e-02	8.82890e+00	5.00000e-01
-8.59804e-01	5.00000e-02	-9.26699e-02	5.00000e-02	5.17266e+00	5.00000e-01
-9.75068e-01	5.00000e-02	1.21583e-01	5.00000e-02	6.87004e+00	5.00000e-01
-1.01625e+00	5.00000e-02	9.81912e-02	5.00000e-02	7.33237e+00	5.00000e-01
-1.37121e+00	5.00000e-02	2.96145e-01	5.00000e-02	9.11771e+00	5.00000e-01
-9.63422e-01	5.00000e-02	7.36244e-02	5.00000e-02	5.88703e+00	5.00000e-01
-1.05969e+00	5.00000e-02	1.88575e-01	5.00000e-02	7.14994e+00	5.00000e-01
-1.49040e+00	5.00000e-02	2.33021e-01	5.00000e-02	9.24701e+00	5.00000e-01
-1.50231e+00	5.00000e-02	3.98078e-01	5.00000e-02	9.30237e+00	5.00000e-01
-1.03359e+00	5.00000e-02	7.86510e-03	5.00000e-02	6.84942e+00	5.00000e-01
-7.34179e-01	5.00000e-02	-1.29965e-01	5.00000e-02	3.71739e+00	5.00000e-01
-1.18668e+00	5.00000e-02	2.04562e-01	5.00000e-02	9.30855e+00	5.00000e-01
-1.06512e+00	5.00000e-02	1.49339e-01	5.00000e-02	8.03771e+00	5.00000e-01
-8.98200e-01	5.00000e-02	-1.06091e-01	5.00000e-02	6.08504e+00	5.00000e-01
-1.08539e+00	5.00000e-02	1.74248e-01	5.00000e-02	9.10702e+00	5.00000e-01
-7.76562e-01	5.00000e-02	-1.25755e-01	5.00000e-02	4.31518e+00	5.00000e-01
-1.13094e+00	5.00000e-02	2.24334e-01	5.00000e-02	7.27289e+00	5.00000e-01
-9.84622e-01	5.00000e-02	2.37484e-03	5.00000e-02	6.53100e+00	5.00000e-01
-8.66646e-01	5.00000e-02	-1.32391e-01	5.00000e-02	4.81173e+00	5.00000e-01
-9.83722e-01	5.00000e-02	7.20830e-02	5.00000e-02	6.07838e+00	5.00000e-01
-1.51742e+00	5.00000e-02	3.33489e-01	5.00000e-02	9.54697e+00	5.00000e-01
-1.07236e+00	5.00000e-02	1.55223e-01	5.00000e-02	6.32331e+00	5.00000e-01
-1.21843e+00	5.00000e-02	2.58832e-01	5.00000e-02	8.49036e+00	5.00000e-01
-1.75914e+00	5.00000e-02	4.57308e-01	5.00000e-02	1.02921e+01	5.00000e-01
-1.19676e+00	5.00000e-02	1.31481e-01	5.00000e-02	7.35725e+00	5.00000e-01
-1.44917e+00	5.00000e-02	2.99928e-01	5.00000e-02	8.96135e+00	5.00000e-01
-9.03345e-01	5.00000e-02	-2.19401e-02	5.00000e-02	5.50175e+00	5.00000e-01
-1.91626e+00	5.00000e-02	4.74543e-01	5.00000e-02	9.62167e+00	5.00000e-01
-7.43943e-01	5.00000e-02	-1.41443e-01	5.00000e-02	3.76217e+00	5.00000e-01
-1.32084e+00	5.00000e-02	2.21592e-01	5.00000e-02	8.12473e+00	5.00000e-01
-1.28609e+00	5.00000e-02	2.96843e-01	5.00000e-02	9.00314e+00	5.00000e-01
-2.16857e+00	5.00000e-02	4.75595e-01	5.00000e-02	9.88292e+00	5.00000e-01
-1.50270e+00	5.00000e-02	2.69913e-01	5.00000e-02	9.17259e+00	5.00000e-01
-1.18683e+00	5.00000e-02	1.28739e-01	5.00000e-02	8.38194e+00	5.00000e-01
-7.03198e-01	5.00000e-02	-5.57146e-02	5.00000e-02	4.58992e+00	5.00000e-01
-1.69517e+00	5.00000e-02	3.57639e-01	5.00000e-02	9.46836e+00	5.00000e-01
-7.00825e-01	5.00000e-02	-1.00269e-01	5.00000e-02	3.56392e+00	5.00000e-01
-8.38471e-01	5.00000e-02	-2.45159e-02	5.00000e-02	6.43867e+00	5.00000e-01
-1.20679e+00	5.00000e-02	1.64229e-01	5.00000e-02	8.47731e+00	5.00000e-01
-1.24222e+00	5.00000e-02	3.21893e-01	5.00000e-02	8.90960e+00	5.00000e-01
-1.44951e+00	5.00000e-02	2.88150e-01	5.00000e-02	8.10086e+00	5.00000e-01
-1.11688e+00	5.00000e-02	1.36123e-01	5.00000e-02	7.88450e+00	5.00000e-01
-1.96098e+00	5.00000e-02	4.38898e-01	5.00000e-02	9.55191e+00	5.00000e-01
-2.07612e+00	5.00000e-02	4.05026e-01	5.00000e-02	1.02588e+01	5.00000e-01
-1.09948e+00	5.00000e-02	2.48438e-01	5.00000e-02	8.21645e+00	5.00000e-01
-1.79616e+00	5.00000e-02	4.76492e-01	5.00000e-02	9.05671e+00	5.00000e-01
-1.42533e+00	5.00000e-02	2.46858e-01	5.00000e-02	8.42074e+00	5.00000e-01
-1.47148e+00	5.00000e-02	3.59790e-01	5.00000e-02	9.70114e+00	5.00000e-01
-1.40819e+00	5.00000e-02	3.13813e-01	5.00000e-02	9.42958e+00	5.00000e-01
-1.57904e+00	5.00000e-02	3.24398e-01	5.00000e-02	8.68480e+00	5.00000e-01
-2.11118e+00	5.00000e-02	4.74889e-01	5.00000e-02	1.01485e+01	5.00000e-01
-1.67090e+00	5.00000e-02	3.92408e-01	5.00000e-02	9.77450e+00	5.00000e-01
-1.05319e+00	5.00000e-02	1.06044e-01	5.00000e-02	8.17613e+00	5.00000e-01
-7.55611e-01	5.00000e-02	-1.76592e-01	5.00000e-02	3.31053e+00	5.00000e-01
-4.79186e-01	5.00000e-02	-3.58478e-01	5.00000e-02	9.90285e-01	5.00000e-01
-1.17389e+00	5.00000e-02	1.98242e-01	5.00000e-02	8.57200e+00	5.00000e-01
-1.53039e+00	5.00000e-02	3.06686e-01	5.00000e-02	9.48050e+00	5.00000e-01
-1.12723e+00	5.00000e-02	1.64300e-01	5.00000e-02	7.08653e+00	5.00000e-01
-1.23841e+00	5.00000e-02	1.96503e-01	5.00000e-02	8.46582e+00	5.00000e-01
-5.39057e-01	5.00000e-02	-2.90615e-01	5.00000e-02	4.13180e-01	5.00000e-01
-1.83110e+00	5.00000e-02	4.23530e-01	5.00000e-02	1.03895e+01	5.00000e-01
-9.29232e-01	5.00000e-02	1.53048e-01	5.00000e-02	6.30753e+00	5.00000e-01
-1.31950e+00	5.00000e-02	2.32683e-01	5.00000e-02	8.74782e+00	5.00000e-01
-1.42770e+00	5.00000e-02	2.78349e-01	5.00000e-02	8.89328e+00	5.00000e-01
-1.04274e+00	5.00000e-02	1.24126e-01	5.00000e-02	7.70173e+00	5.00000e-01
-1.37944e+00	5.00000e-02	2.91179e-01	5.00000e-02	8.81871e+00	5.00000e-01
-1.05621e+00	5.00000e-02	9.89288e-02	5.00000e-02	7.65549e+00	5.00000e-01
-1.08983e+00	5.00000e-02	2.51233e-01	5.00000e-02	7.74115e+00	5.00000e-01
-1.17853e+00	5.00000e-02	1.57438e-01	5.00000e-02	8.68659e+00	5.00000e-01
-1.05460e+00	5.00000e-02	1.64194e-01	5.00000e-02	8.51632e+00	5.00000e-01
-1.39015e+00	5.00000e-02	2.43249e-01	5.00000e-02	8.88210e+00	5.00000e-01
-9.65958e-01	5.00000e-02	8.06724e-02	5.00000e-02	6.93322e+00	5.00000e-01
-1.25846e+00	5.00000e-02	2.40917e-01	5.00000e-02	9.15335e+00	5.00000e-01
-1.22284e+00	5.00000e-02	2.89721e-01	5.00000e-02	8.61651e+00	5.00000e-01
-9.62508e-01	5.00000e-02	5.96912e-02	5.00000e-02	6.09404e+00	5.00000e-01
-8.32750e-01	5.00000e-02	-3.64523e-02	5.00000e-02	4.47111e+00	5.00000e-01
-1.91152e+00	5.00000e-02	4.78320e-01	5.00000e-02	9.74036e+00	5.00000e-01
-1.45664e+00	5.00000e-02	2.59473e-01	5.00000e-02	9.16771e+00	5.00000e-01
-1.15268e+00	5.00000e-02	2.40642e-01	5.00000e-02	8.59186e+00	5.00000e-01
-8.69055e-01	5.00000e-02	3.33493e-02	5.00000e-02	5.53577e+00	5.00000e-01
-6.83968e-01	5.00000e-02	-2.33774e-01	5.00000e-02	2.30318e+00	5.00000e-01
-6.63137e-01	5.00000e-02	-2.01286e-01	5.00000e-02	2.69664e+00	5.00000e-01
-8.66220e-01	5.00000e-02	-4.39628e-02	5.00000e-02	4.58084e+00	5.00000e-01
-1.29409e+00	5.00000e-02	2.20164e-01	5.00000e-02	8.75362e+00	5.00000e-01
-5.48520e-01	5.00000e-02	-3.94835e-01	5.00000e-02	1.97247e-01	5.00000e-01
-1.35962e+00	5.00000e-02	2.68938e-01	5.00000e-02	9.73285e+00	5.00000e-01
-1.65779e+00	5.00000e-02	3.60099e-01	5.00000e-02	9.53576e+00	5.00000e-01
-7.13421e-01	5.00000e-02	-1.66276e-01	5.00000e-02	4.31737e+00	5.00000e-01
-1.32809e+00	5.00000e-02	3.62933e-01	5.00000e-02	9.92322e+00	5.00000e-01
-9.62586e-01	5.00000e-02	1.85887e-01	5.00000e-02	8.07216e+00	5.00000e-01
-1.79426e+00	5.00000e-02	4.01077e-01	5.00000e-02	8.51888e+00	5.00000e-01
-1.06832e+00	5.00000e-02	6.61839e-02	5.00000e-02	6.79913e+00	5.00000e-01
-8.92213e-01	5.00000e-02	-7.23067e-02	5.00000e-02	4.61211e+00	5.00000e-01
-1.35913e+00	5.00000e-02	2.85965e-01	5.00000e-02	8.59622e+00	5.00000e-01
-1.27841e+00	5.00000e-02	2.00007e-01	5.00000e-02	8.46174e+00	5.00000e-01
-1.28680e+00	5.00000e-02	3.11303e-01	5.00000e-02	8.79050e+00	5.00000e-01
-1.03914e+00	5.00000e-02	6.41815e-02	5.00000e-02	6.25986e+00	5.00000e-01
-1.34488e+00	5.00000e-02	3.80936e-01	5.00000e-02	9.72600e+00	5.00000e-01
-1.55306e+00	5.00000e-02	3.41388e-01	5.00000e-02	9.08921e+00	5.00000e-01
-1.15445e+00	5.00000e-02	1.66273e-01	5.00000e-02	8.07205e+00	5.00000e-01
-1.33568e+00	5.00000e-02	2.87830e-01	5.00000e-02	9.24706e+00	5.00000e-01
-9.42155e-01	5.00000e-02	5.07622e-02	5.00000e-02	6.40104e+00	5.00000e-01
-1.40615e+00	5.00000e-02	2.49444e-01	5.00000e-02	8.51440e+00	5.00000e-01
-1.11351e+00	5.00000e-02	1.69917e-01	5.00000e-02	7.34369e+00	5.00000e-01
-7.57272e-01	5.00000e-02	-1.10267e-01	5.00000e-02	3.38702e+00	5.00000e-01
-1.00086e+00	5.00000e-02	1.78223e-01	5.00000e-02	7.65937e+00	5.00000e-01
-9.63148e-01	5.00000e-02	-7.79432e-02	5.00000e-02	5.46647e+00	5.00000e-01
-8.78982e-01	5.00000e-02	-9.12379e-02	5.00000e-02	3.45459e+00	5.00000e-01
-9.81463e-01	5.00000e-02	6.30629e-02	5.00000e-02	7.19589e+00	5.00000e-01
-1.06761e+00	5.00000e-02	1.18335e-01	5.00000e-02	6.50258e+00	5.00000e-01
-6.68932e-01	5.00000e-02	-1.99977e-01	5.00000e-02	3.35793e+00	5.00000e-01
-5.71747e-01	5.00000e-02	-3.66965e-01	5.00000e-02	1.14310e+00	5.00000e-01
-1.16231e+00	5.00000e-02	2.31160e-01	5.00000e-02	8.30327e+00	5.00000e-01
-1.69605e+00	5.00000e-02	4.05996e-01	5.00000e-02	9.24042e+00	5.00000e-01
-1.32874e+00	5.00000e-02	2.37121e-01	5.00000e-02	8.69800e+00	5.00000e-01
-1.54302e+00	5.00000e-02	3.38774e-01	5.00000e-02	9.44970e+00	5.00000e-01
-1.10927e+00	5.00000e-02	2.58114e-01	5.00000e-02	9.05615e+00	5.00000e-01
-1.60926e+00	5.00000e-02	3.42794e-01	5.00000e-02	9.23091e+00	5.00000e-01
-1.03575e+00	5.00000e-02	4.29522e-02	5.00000e-02	7.23342e+00	5.00000e-01
-1.23090e+00	5.00000e-02	2.33240e-01	5.00000e-02	9.62386e+00	5.00000e-01
-8.45855e-01	5.00000e-02	-7.12999e-02	5.00000e-02	4.39120e+00	5.00000e-01
-7.26588e-01	5.00000e-02	-2.58558e-01	5.00000e-02	3.35338e+00	5.00000e-01
-1.10649e+00	5.00000e-02	1.91553e-01	5.00000e-02	9.05959e+00	5.00000e-01
-1.39401e+00	5.00000e-02	2.84245e-01	5.00000e-02	8.38374e+00	5.00000e-01
-1.08988e+00	5.00000e-02	2.35432e-01	5.00000e-02	8.09436e+00	5.00000e-01
-8.71824e-01	5.00000e-02	-2.76966e-02	5.00000e-02	4.54457e+00	5.00000e-01
-1.23566e+00	5.00000e-02	2.38690e-01	5.00000e-02	8.60971e+00	5.00000e-01
-1.18670e+00	5.00000e-02	1.89019e-01	5.00000e-02	8.12960e+00	5.00000e-01
-1.37147e+00	5.00000e-02	2.95645e-01	5.00000e-02	8.25825e+00	5.00000e-01
-1.25244e+00	5.00000e-02	2.21127e-01	5.00000e-02	8.05614e+00	5.00000e-01
-1.22141e+00	5.00000e-02	2.78868e-01	5.00000e-02	8.49304e+00	5.00000e-01
-1.52255e+00	5.00000e-02	2.99193e-01	5.00000e-02	8.82948e+00	5.00000e-01
-1.15313e+00	5.00000e-02	2.37672e-01	5.00000e-02	7.40073e+00	5.00000e-01
-1.29584e+00	5.00000e-02	3.55739e-01	5.00000e-02	8.56703e+00	5.00000e-01
-1.22309e+00	5.00000e-02	2.97926e-01	5.00000e-02	8.78512e+00	5.00000e-01
-1.16255e+00	5.00000e-02	1.49009e-01	5.00000e-02	8.48190e+00	5.00000e-01
-9.60101e-01	5.00000e-02	3.81461e-02	5.00000e-02	6.25176e+00	5.00000e-01
-1.34897e+00	5.00000e-02	3.50281e-01	5.00000e-02	8.77603e+00	5.00000e-01
-7.07534e-01	5.00000e-02	-5.21433e-02	5.00000e-02	4.80976e+00	5.00000e-01
-8.89072e-01	5.00000e-02	4.69338e-02	5.00000e-02	5.20697e+00	5.00000e-01
-1.74796e+00	5.00000e-02	4.25864e-01	5.00000e-02	9.33830e+00	5.00000e-01
-1.35820e+00	5.00000e-02	3.58063e-01	5.00000e-02	8.54622e+00	5.00000e-01
-1.15628e+00	5.00000e-02	1.81992e-01	5.00000e-02	8.16686e+00	5.00000e-01
-1.67389e+00	5.00000e-02	4.27534e-01	5.00000e-02	8.94546e+00	5.00000e-01
-1.25992e+00	5.00000e-02	2.43112e-01	5.00000e-02	8.33639e+00	5.00000e-01
-1.05697e+00	5.00000e-02	2.32293e-02	5.00000e-02	6.10310e+00	5.00000e-01
-9.87180e-01	5.00000e-02	1.02033e-01	5.00000e-02	7.39933e+00	5.00000e-01
-1.00767e+00	5.00000e-02	8.05489e-02	5.00000e-02	7.17923e+00	5.00000e-01
-1.00164e+00	5.00000e-02	8.02658e-03	5.00000e-02	6.84065e+00	5.00000e-01
-1.49100e+00	5.00000e-02	3.45643e-01	5.00000e-02	8.98709e+00	5.00000e-01
-1.17519e+00	5.00000e-02	3.09920e-01	5.00000e-02	8.35338e+00	5.00000e-01
-1.05427e+00	5.00000e-02	9.91420e-02	5.00000e-02	9.00329e+00	5.00000e-01
-9.62915e-01	5.00000e-02	-9.33539e-03	5.00000e-02	4.40778e+00	5.00000e-01
-1.11637e+00	5.00000e-02	2.72024e-01	5.00000e-02	7.82577e+00	5.00000e-01
-1.28177e+00	5.00000e-02	2.85907e-01	5.00000e-02	8.74875e+00	5.00000e-01
-1.98961e+00	5.00000e-02	4.15288e-01	5.00000e-02	9.45697e+00	5.00000e-01
-1.08089e+00	5.00000e-02	1.74571e-01	5.00000e-02	6.93346e+00	5.00000e-01
-2.23241e+00	5.00000e-02	4.06259e-01	5.00000e-02	1.04485e+01	5.00000e-01
-1.26038e+00	5.00000e-02	2.45059e-01	5.00000e-02	7.76551e+00	5.00000e-01
-1.10536e+00	5.00000e-02	2.73050e-01	5.00000e-02	7.65546e+00	5.00000e-01
-8.51401e-01	5.00000e-02	-1.33955e-01	5.00000e-02	4.69458e+00	5.00000e-01
-1.69253e+00	5.00000e-02	4.35679e-01	5.00000e-02	9.82574e+00	5.00000e-01
-1.25901e+00	5.00000e-02	2.46905e-01	5.00000e-02	8.40585e+00	5.00000e-01
-2.08550e+00	5.00000e-02	4.41595e-01	5.00000e-02	1.17008e+01	5.00000e-01
-1.15984e+00	5.00000e-02	2.70017e-01	5.00000e-02	9.64943e+00	5.00000e-01
-1.06885e+00	5.00000e-02	1.38898e-01	5.00000e-02	6.67521e+00	5.00000e-01
-1.39272e+00	5.00000e-02	2.53130e-01	5.00000e-02	9.03376e+00	5.00000e-01
-1.43362e+00	5.00000e-02	2.96634e-01	5.00000e-02	8.88559e+00	5.00000e-01
-1.62383e+00	5.00000e-02	3.11588e-01	5.00000e-02	9.15368e+00	5.00000e-01
-1.11401e+00	5.00000e-02	9.97619e-02	5.00000e-02	7.71488e+00	5.00000e-01
-1.06522e+00	5.00000e-02	1.68763e-01	5.00000e-02	7.10810e+00	5.00000e-01
-1.04733e+00	5.00000e-02	1.40344e-01	5.00000e-02	7.65848e+00	5.00000e-01
-8.59202e-01	5.00000e-02	-1.50782e-01	5.00000e-02	3.43548e+00	5.00000e-01
-2.45733e+00	5.00000e-02	4.23285e-01	5.00000e-02	1.00185e+01	5.00000e-01
-1.10126e+00	5.00000e-02	1.02084e-01	5.00000e-02	7.22442e+00	5.00000e-01
-1.02672e+00	5.00000e-02	1.70550e-01	5.00000e-02	7.95444e+00	5.00000e-01
-1.10144e+00	5.00000e-02	1.37443e-01	5.00000e-02	8.10050e+00	5.00000e-01
-6.89996e-01	5.00000e-02	-1.73764e-01	5.00000e-02	3.92082e+00	5.00000e-01
-2.02784e+00	5.00000e-02	3.66500e-01	5.00000e-02	1.00452e+01	5.00000e-01
-1.02468e+00	5.00000e-02	1.25625e-01	5.00000e-02	7.77799e+00	5.00000e-01
-9.92002e-01	5.00000e-02	-4.41056e-02	5.00000e-02	6.82310e+00	5.00000e-01
-1.18797e+00	5.00000e-02	1.56300e-01	5.00000e-02	8.27231e+00	5.00000e-01
-1.31609e+00	5.00000e-02	1.86189e-01	5.00000e-02	8.81709e+00	5.00000e-01
-1.00216e+00	5.00000e-02	8.29124e-02	5.00000e-02	6.24696e+00	5.00000e-01
-1.70180e+00	5.00000e-02	3.83263e-01	5.00000e-02	1.00461e+01	5.00000e-01
-1.14345e+00	5.00000e-02	1.65459e-01	5.00000e-02	9.83985e+00	5.00000e-01
-1.14778e+00	5.00000e-02	1.28891e-01	5.00000e-02	8.57412e+00	5.00000e-01
-1.04249e+00	5.00000e-02	2.15464e-01	5.00000e-02	7.66370e+00	5.00000e-01
-1.69602e+00	5.00000e-02	4.76964e-01	5.00000e-02	9.96456e+00	5.00000e-01
-1.47098e+00	5.00000e-02	3.61252e-01	5.00000e-02	8.87176e+00	5.00000e-01
-1.21775e+00	5.00000e-02	2.39756e-01	5.00000e-02	8.11045e+00	5.00000e-01
-1.13325e+00	5.00000e-02	1.59944e-01	5.00000e-02	6.95588e+00	5.00000e-01
-1.00695e+00	5.00000e-02	-7.02879e-02	5.00000e-02	5.48555e+00	5.00000e-01
-1.08238e+00	5.00000e-02	2.06652e-01	5.00000e-02	7.76188e+00	5.00000e-01
-1.61488e+00	5.00000e-02	3.48069e-01	5.00000e-02	8.69173e+00	5.00000e-01
-5.87881e-01	5.00000e-02	-3.28252e-01	5.00000e-02	1.89980e+00	5.00000e-01
-9.03202e-01	5.00000e-02	-1.18291e-02	5.00000e-02	4.80867e+00	5.00000e-01
-1.18838e+00	5.00000e-02	2.06980e-01	5.00000e-02	8.76486e+00	5.00000e-01
