# [Fe/H]	[Fe/H]_err	[O/Fe]	[O/Fe]_err	Age [Gyr]	Age_err
-1.10896e+00	5.00000e-02	2.31008e-01	5.00000e-02	6.95671e+00	5.00000e-01
-2.24084e+00	5.00000e-02	4.98108e-01	5.00000e-02	9.97292e+00	5.00000e-01
-1.29703e+00	5.00000e-02	2.05355e-01	5.00000e-02	9.92040e+00	5.00000e-01
-1.54195e+00	5.00000e-02	3.88506e-01	5.00000e-02	9.52894e+00	5.00000e-01
-6.12068e-01	5.00000e-02	-2.40348e-01	5.00000e-02	2.63621e+00	5.00000e-01
-1.17971e+00	5.00000e-02	1.89815e-01	5.00000e-02	7.42949e+00	5.00000e-01
-1.18556e+00	5.00000e-02	2.09383e-01	5.00000e-02	8.74251e+00	5.00000e-01
-1.02659e+00	5.00000e-02	1.16807e-01	5.00000e-02	6.92841e+00	5.00000e-01
-1.38832e+00	5.00000e-02	3.08507e-01	5.00000e-02	8.39539e+00	5.00000e-01
-1.59161e+00	5.00000e-02	3.74544e-01	5.00000e-02	8.69722e+00	5.00000e-01
-9.56899e-01	5.00000e-02	1.31840e-01	5.00000e-02	6.43269e+00	5.00000e-01
-1.44862e+00	5.00000e-02	2.57370e-01	5.00000e-02	1.03618e+01	5.00000e-01
-1.20918e+00	5.00000e-02	2.86728e-01	5.00000e-02	7.11247e+00	5.00000e-01
-1.34408e+00	5.00000e-02	3.99460e-01	5.00000e-02	8.72780e+00	5.00000e-01
-1.64625e+00	5.00000e-02	4.21137e-01	5.00000e-02	9.11310e+00	5.00000e-01
-9.77550e-01	5.00000e-02	-6.82237e-02	5.00000e-02	5.97050e+00	5.00000e-01
-6.90522e-01	5.00000e-02	-2.44372e-01	5.00000e-02	3.33338e+00	5.00000e-01
-7.10068e-01	5.00000e-02	-2.05837e-01	5.00000e-02	2.82940e+00	5.00000e-01
-8.27042e-01	5.00000e-02	-7.97510e-02	5.00000e-02	5.01960e+00	5.00000e-01
-8.95782e-01	5.00000e-02	8.88099e-02	5.00000e-02	6.21887e+00	5.00000e-01
-1.27690e+00	5.00000e-02	2.19567e-01	5.00000e-02	9.61426e+00	5.00000e-01
-1.74371e+00	5.00000e-02	4.15249e-01	5.00000e-02	9.72387e+00	5.00000e-01
-1.20801e+00	5.00000e-02	1.36500e-01	5.00000e-02	7.83679e+00	5.00000e-01
-1.42740e+00	5.00000e-02	3.31090e-01	5.00000e-02	9.05111e+00	5.00000e-01
-1.62442e+00	5.00000e-02	3.02627e-01	5.00000e-02	9.20922e+00	5.00000e-01
-1.85309e+00	5.00000e-02	4.52421e-01	5.00000e-02	9.50684e+00	5.00000e-01
-9.75473e-01	5.00000e-02	6.18776e-02	5.00000e-02	6.90202e+00	5.00000e-01
-2.20554e+00	5.00000e-02	4.10963e-01	5.00000e-02	1.01826e+01	5.00000e-01
-1.01762e+00	5.00000e-02	3.97657e-02	5.00000e-02	6.64344e+00	5.00000e-01
-1.61268e+00	5.00000e-02	3.45549e-01	5.00000e-02	9.01435e+00	5.00000e-01
-1.74531e+00	5.00000e-02	4.04121e-01	5.00000e-02	9.18004e+00	5.00000e-01
-1.70673e+00	5.00000e-02	4.65858e-01	5.00000e-02	9.53710e+00	5.00000e-01
-9.80594e-01	5.00000e-02	1.36267e-01	5.00000e-02	7.76708e+00	5.00000e-01
-1.42516e+00	5.00000e-02	3.13627e-01	5.00000e-02	9.14696e+00	5.00000e-01
-1.23490e+00	5.00000e-02	1.87225e-01	5.00000e-02	7.76487e+00	5.00000e-01
-1.03250e+00	5.00000e-02	1.22092e-01	5.00000e-02	8.64311e+00	5.00000e-01
-9.29885e-01	5.00000e-02	-4.40908e-02	5.00000e-02	6.03126e+00	5.00000e-01
-1.03631e+00	5.00000e-02	1.19278e-01	5.00000e-02	6.85359e+00	5.00000e-01
-1.32860e+00	5.00000e-02	2.47027e-01	5.00000e-02	9.41568e+00	5.00000e-01
-1.55967e+00	5.00000e-02	3.26163e-01	5.00000e-02	1.07415e+01	5.00000e-01
-1.79000e+00	5.00000e-02	5.39197e-01	5.00000e-02	1.04601e+01	5.00000e-01
-1.32801e+00	5.00000e-02	2.61037e-01	5.00000e-02	8.70827e+00	5.00000e-01
-1.45638e+00	5.00000e-02	2.65419e-01	5.00000e-02	9.15338e+00	5.00000e-01
-1.10014e+00	5.00000e-02	1.74624e-01	5.00000e-02	8.82103e+00	5.00000e-01
-1.09366e+00	5.00000e-02	8.40020e-02	5.00000e-02	7.08118e+00	5.00000e-01
-1.00488e+00	5.00000e-02	1.29859e-01	5.00000e-02	7.71117e+00	5.00000e-01
-1.29846e+00	5.00000e-02	3.01371e-01	5.00000e-02	9.15518e+00	5.00000e-01
-1.15922e+00	5.00000e-02	2.20180e-01	5.00000e-02	9.03736e+00	5.00000e-01
-1.57426e+00	5.00000e-02	3.62695e-01	5.00000e-02	9.02838e+00	5.00000e-01
-9.64477e-01	5.00000e-02	1.06438e-01	5.00000e-02	6.60232e+00	5.00000e-01
-1.77275e+00	5.00000e-02	4.98362e-01	5.00000e-02	9.85455e+00	5.00000e-01
-9.63997e-01	5.00000e-02	8.98823e-02	5.00000e-02	7.21590e+00	5.00000e-01
-9.97627e-01	5.00000e-02	1.12980e-01	5.00000e-02	6.81705e+00	5.00000e-01
-9.97631e-01	5.00000e-02	6.92795e-02	5.00000e-02	7.14078e+00	5.00000e-01
-1.36685e+00	5.00000e-02	2.52764e-01	5.00000e-02	9.09596e+00	5.00000e-01
-1.34302e+00	5.00000e-02	2.86748e-01	5.00000e-02	8.45934e+00	5.00000e-01
-1.11187e+00	5.00000e-02	2.01378e-01	5.00000e-02	7.14742e+00	5.00000e-01
-1.25128e+00	5.00000e-02	2.69853e-01	5.00000e-02	8.72837e+00	5.00000e-01
-1.19564e+00	5.00000e-02	2.85046e-01	5.00000e-02	9.90561e+00	5.00000e-01
-1.46607e+00	5.00000e-02	3.26784e-01	5.00000e-02	8.48034e+00	5.00000e-01
-1.19104e+00	5.00000e-02	1.76066e-01	5.00000e-02	8.14562e+00	5.00000e-01
-1.97089e+00	5.00000e-02	5.17816e-01	5.00000e-02	9.00170e+00	5.00000e-01
-1.09644e+00	5.00000e-02	-1.27381e-02	5.00000e-02	6.10808e+00	5.00000e-01
-1.79388e+00	5.00000e-02	4.64262e-01	5.00000e-02	9.52108e+00	5.00000e-01
-1.13184e+00	5.00000e-02	2.18050e-01	5.00000e-02	8.28301e+00	5.00000e-01
-1.26258e+00	5.00000e-02	2.23217e-01	5.00000e-02	8.61624e+00	5.00000e-01
-1.06164e+00	5.00000e-02	3.54817e-02	5.00000e-02	7.19241e+00	5.00000e-01
-7.15338e-01	5.00000e-02	-1.87267e-01	5.00000e-02	3.95805e+00	5.00000e-01
-1.01284e+00	5.00000e-02	7.14067e-02	5.00000e-02	7.73333e+00	5.00000e-01
-1.86817e+00	5.00000e-02	4.47509e-01	5.00000e-02	9.25127e+00	5.00000e-01
-1.15356e+00	5.00000e-02	2.56570e-01	5.00000e-02	8.75131e+00	5.00000e-01
-1.10224e+00	5.00000e-02	4.08808e-02	5.00000e-02	8.61047e+00	5.00000e-01
-1.03013e+00	5.00000e-02	2.01317e-01	5.00000e-02	8.15636e+00	5.00000e-01
-9.97167e-01	5.00000e-02	1.31027e-01	5.00000e-02	7.64589e+00	5.00000e-01
-1.34464e+00	5.00000e-02	2.53969e-01	5.00000e-02	8.47784e+00	5.00000e-01
-1.63398e+00	5.00000e-02	3.03493e-01	5.00000e-02	8.88613e+00	5.00000e-01
-1.14024e+00	5.00000e-02	2.78345e-01	5.00000e-02	8.29749e+00	5.00000e-01
-7.69647e-01	5.00000e-02	-1.48100e-01	5.00000e-02	3.28223e+00	5.00000e-01
-1.46888e+00	5.00000e-02	3.77239e-01	5.00000e-02	9.23213e+00	5.00000e-01
-8.39997e-01	5.00000e-02	-5.03687e-03	5.00000e-02	4.88393e+00	5.00000e-01
-1.10178e+00	5.00000e-02	1.61061e-01	5.00000e-02	8.01574e+00	5.00000e-01
-1.19267e+00	5.00000e-02	1.86819e-01	5.00000e-02	8.46686e+00	5.00000e-01
-8.55538e-01	5.00000e-02	-1.56430e-02	5.00000e-02	5.64936e+00	5.00000e-01
-1.21333e+00	5.00000e-02	1.53076e-01	5.00000e-02	8.58852e+00	5.00000e-01
-9.72077e-01	5.00000e-02	9.48587e-02	5.00000e-02	7.71402e+00	5.00000e-01
-1.17791e+00	5.00000e-02	3.72165e-01	5.00000e-02	8.48960e+00	5.00000e-01
-9.06740e-01	5.00000e-02	-8.63683e-02	5.00000e-02	4.73725e+00	5.00000e-01
-1.00247e+00	5.00000e-02	1.44942e-03	5.00000e-02	7.91928e+00	5.00000e-01
-1.03267e+00	5.00000e-02	9.23092e-02	5.00000e-02	6.66033e+00	5.00000e-01
-1.29383e+00	5.00000e-02	2.69268e-01	5.00000e-02	8.75903e+00	5.00000e-01
-9.68712e-01	5.00000e-02	4.43310e-02	5.00000e-02	6.34209e+00	5.00000e-01
-1.03131e+00	5.00000e-02	1.40473e-01	5.00000e-02	7.67859e+00	5.00000e-01
-1.33798e+00	5.00000e-02	2.58920e-01	5.00000e-02	8.66238e+00	5.00000e-01
-1.45810e+00	5.00000e-02	2.79619e-01	5.00000e-02	8.67529e+00	5.00000e-01
-9.17678e-01	5.00000e-02	6.07003e-02	5.00000e-02	6.49262e+00	5.00000e-01
-7.45787e-01	5.00000e-02	-1.60893e-01	5.00000e-02	3.45394e+00	5.00000e-01
-1.10866e+00	5.00000e-02	1.93355e-01	5.00000e-02	8.29931e+00	5.00000e-01
-9.96130e-01	5.00000e-02	1.57143e-01	5.00000e-02	8.92601e+00	5.00000e-01
-9.14594e-01	5.00000e-02	7.01478e-02	5.00000e-02	4.93233e+00	5.00000e-01
-1.16875e+00	5.00000e-02	1.34039e-01	5.00000e-02	8.80223e+00	5.00000e-01
-8.24362e-01	5.00000e-02	-1.26240e-01	5.00000e-02	3.63890e+00	5.00000e-01
-1.15285e+00	5.00000e-02	8.12414e-02	5.00000e-02	7.62448e+00	5.00000e-01
-8.53832e-01	5.00000e-02	1.73766e-02	5.00000e-02	6.65861e+00	5.00000e-01
-8.52454e-01	5.00000e-02	-1.25562e-02	5.00000e-02	4.00654e+00	5.00000e-01
-9.64670e-01	5.00000e-02	8.29886e-02	5.00000e-02	6.16837e+00	5.00000e-01
-1.52528e+00	5.00000e-02	3.32240e-01	5.00000e-02	9.90469e+00	5.00000e-01
-1.04830e+00	5.00000e-02	1.41164e-01	5.00000e-02	7.94153e+00	5.00000e-01
-1.19388e+00	5.00000e-02	2.48766e-01	5.00000e-02	9.36352e+00	5.00000e-01
-1.79562e+00	5.00000e-02	4.34282e-01	5.00000e-02	9.31852e+00	5.00000e-01
-1.19449e+00	5.00000e-02	3.06560e-01	5.00000e-02	8.17837e+00	5.00000e-01
-1.42576e+00	5.00000e-02	3.51661e-01	5.00000e-02	8.96562e+00	5.00000e-01
-9.12356e-01	5.00000e-02	7.06657e-03	5.00000e-02	5.90956e+00	5.00000e-01
-1.90148e+00	5.00000e-02	3.99790e-01	5.00000e-02	9.24411e+00	5.00000e-01
-7.37771e-01	5.00000e-02	-2.41981e-01	5.00000e-02	2.82347e+00	5.00000e-01
-1.17031e+00	5.00000e-02	2.95444e-01	5.00000e-02	8.73497e+00	5.00000e-01
-1.19884e+00	5.00000e-02	2.04196e-01	5.00000e-02	8.57220e+00	5.00000e-01
-2.08249e+00	5.00000e-02	4.94515e-01	5.00000e-02	1.00965e+01	5.00000e-01
-1.60507e+00	5.00000e-02	2.91832e-01	5.00000e-02	9.49853e+00	5.00000e-01
-1.23862e+00	5.00000e-02	3.63905e-01	5.00000e-02	9.04328e+00	5.00000e-01
-7.88008e-01	5.00000e-02	-1.45194e-01	5.00000e-02	4.44235e+00	5.00000e-01
-1.64625e+00	5.00000e-02	4.47945e-01	5.00000e-02	9.95057e+00	5.00000e-01
-7.29319e-01	5.00000e-02	-1.69744e-01	5.00000e-02	4.70608e+00	5.00000e-01
-9.66331e-01	5.00000e-02	-3.66820e-02	5.00000e-02	5.80539e+00	5.00000e-01
-1.18595e+00	5.00000e-02	1.64091e-01	5.00000e-02	7.97923e+00	5.00000e-01
-1.36875e+00	5.00000e-02	2.96620e-01	5.00000e-02	9.46028e+00	5.00000e-01
-1.40512e+00	5.00000e-02	2.93400e-01	5.00000e-02	8.37384e+00	5.00000e-01
-1.02556e+00	5.00000e-02	2.55611e-01	5.00000e-02	6.79127e+00	5.00000e-01
-1.99718e+00	5.00000e-02	4.07767e-01	5.00000e-02	9.46784e+00	5.00000e-01
-2.10230e+00	5.00000e-02	5.30694e-01	5.00000e-02	1.03443e+01	5.00000e-01
-1.17115e+00	5.00000e-02	1.88602e-01	5.00000e-02	7.92019e+00	5.00000e-01
-1.80919e+00	5.00000e-02	4.93404e-01	5.00000e-02	9.58913e+00	5.00000e-01
-1.39998e+00	5.00000e-02	2.95893e-01	5.00000e-02	9.47231e+00	5.00000e-01
-1.48488e+00	5.00000e-02	3.91039e-01	5.00000e-02	9.22824e+00	5.00000e-01
-1.38415e+00	5.00000e-02	3.25589e-01	5.00000e-02	9.15920e+00	5.00000e-01
-1.60128e+00	5.00000e-02	3.59510e-01	5.00000e-02	8.98557e+00	5.00000e-01
-2.12889e+00	5.00000e-02	4.23481e-01	5.00000e-02	9.38187e+00	5.00000e-01
-1.60722e+00	5.00000e-02	4.47116e-01	5.00000e-02	9.43583e+00	5.00000e-01
-1.09929e+00	5.00000e-02	1.63490e-01	5.00000e-02	8.63836e+00	5.00000e-01
-7.51825e-01	5.00000e-02	-2.03919e-01	5.00000e-02	2.87254e+00	5.00000e-01
-4.99725e-01	5.00000e-02	-2.91808e-01	5.00000e-02	1.39665e+00	5.00000e-01
-1.29781e+00	5.00000e-02	2.73531e-01	5.00000e-02	8.13240e+00	5.00000e-01
-1.56186e+00	5.00000e-02	4.09207e-01	5.00000e-02	8.86457e+00	5.00000e-01
-9.87486e-01	5.00000e-02	1.51482e-01	5.00000e-02	7.72956e+00	5.00000e-01
-1.13646e+00	5.00000e-02	1.17087e-01	5.00000e-02	7.36181e+00	5.00000e-01
-5.57126e-01	5.00000e-02	-3.03132e-01	5.00000e-02	1.63131e+00	5.00000e-01
-1.82192e+00	5.00000e-02	4.19143e-01	5.00000e-02	9.58898e+00	5.00000e-01
-1.01628e+00	5.00000e-02	1.08680e-01	5.00000e-02	5.70486e+00	5.00000e-01
-1.30378e+00	5.00000e-02	3.06897e-01	5.00000e-02	9.45486e+00	5.00000e-01
-1.44120e+00	5.00000e-02	3.15119e-01	5.00000e-02	1.01756e+01	5.00000e-01
-1.00977e+00	5.00000e-02	1.28045e-01	5.00000e-02	7.69958e+00	5.00000e-01
-1.38213e+00	5.00000e-02	4.17926e-01	5.00000e-02	9.57182e+00	5.00000e-01
-1.04513e+00	5.00000e-02	1.33997e-01	5.00000e-02	7.21460e+00	5.00000e-01
-1.07262e+00	5.00000e-02	1.17226e-01	5.00000e-02	7.33763e+00	5.00000e-01
-1.12906e+00	5.00000e-02	3.34827e-01	5.00000e-02	8.73415e+00	5.00000e-01
-1.10310e+00	5.00000e-02	2.04537e-01	5.00000e-02	7.65647e+00	5.00000e-01
-1.32466e+00	5.00000e-02	2.89627e-01	5.00000e-02	9.26328e+00	5.00000e-01
-1.09497e+00	5.00000e-02	7.61921e-02	5.00000e-02	7.58250e+00	5.00000e-01
-1.24266e+00	5.00000e-02	1.81105e-01	5.00000e-02	9.55104e+00	5.00000e-01
-1.25597e+00	5.00000e-02	2.25943e-01	5.00000e-02	7.87381e+00	5.00000e-01
-8.97875e-01	5.00000e-02	6.07857e-02	5.00000e-02	5.96062e+00	5.00000e-01
-8.79181e-01	5.00000e-02	-8.25918e-02	5.00000e-02	4.15207e+00	5.00000e-01
-1.91674e+00	5.00000e-02	4.27700e-01	5.00000e-02	9.17430e+00	5.00000e-01
-1.39245e+00	5.00000e-02	3.45518e-01	5.00000e-02	8.70018e+00	5.00000e-01
-1.33796e+00	5.00000e-02	3.38347e-01	5.00000e-02	8.28986e+00	5.00000e-01
-9.78240e-01	5.00000e-02	4.68642e-02	5.00000e-02	6.55968e+00	5.00000e-01
-6.18144e-01	5.00000e-02	-2.72068e-01	5.00000e-02	1.76951e+00	5.00000e-01
-7.53002e-01	5.00000e-02	-1.27082e-01	5.00000e-02	4.30422e+00	5.00000e-01
-7.70563e-01	5.00000e-02	-4.36740e-02	5.00000e-02	5.91672e+00	5.00000e-01
-1.30438e+00	5.00000e-02	2.59280e-01	5.00000e-02	9.15319e+00	5.00000e-01
-5.43039e-01	5.00000e-02	-4.09440e-01	5.00000e-02	8.50839e-01	5.00000e-01
-1.34191e+00	5.00000e-02	2.14399e-01	5.00000e-02	9.37207e+00	5.00000e-01
-1.72217e+00	5.00000e-02	2.81108e-01	5.00000e-02	8.57058e+00	5.00000e-01
-6.67755e-01	5.00000e-02	-1.47917e-01	5.00000e-02	3.85329e+00	5.00000e-01
-1.32914e+00	5.00000e-02	3.60126e-01	5.00000e-02	8.41425e+00	5.00000e-01
-9.83768e-01	5.00000e-02	1.19352e-01	5.00000e-02	7.09916e+00	5.00000e-01
-1.80345e+00	5.00000e-02	4.86529e-01	5.00000e-02	9.20702e+00	5.00000e-01
-9.82139e-01	5.00000e-02	8.81152e-02	5.00000e-02	6.09142e+00	5.00000e-01
-9.24686e-01	5.00000e-02	-1.26080e-02	5.00000e-02	6.05867e+00	5.00000e-01
-1.30255e+00	5.00000e-02	3.25297e-01	5.00000e-02	8.59236e+00	5.00000e-01
-1.15124e+00	5.00000e-02	2.57776e-01	5.00000e-02	8.15682e+00	5.00000e-01
-1.25313e+00	5.00000e-02	2.93122e-01	5.00000e-02	8.67381e+00	5.00000e-01
-9.46181e-01	5.00000e-02	1.33389e-01	5.00000e-02	7.05027e+00	5.00000e-01
-1.43837e+00	5.00000e-02	3.18500e-01	5.00000e-02	9.12258e+00	5.00000e-01
-1.40286e+00	5.00000e-02	2.64635e-01	5.00000e-02	9.22259e+00	5.00000e-01
-1.21176e+00	5.00000e-02	2.33424e-01	5.00000e-02	7.19122e+00	5.00000e-01
-1.25927e+00	5.00000e-02	2.80853e-01	5.00000e-02	7.97765e+00	5.00000e-01
-9.43774e-01	5.00000e-02	4.80120e-02	5.00000e-02	5.19428e+00	5.00000e-01
-1.39532e+00	5.00000e-02	2.58853e-01	5.00000e-02	8.82201e+00	5.00000e-01
-1.14176e+00	5.00000e-02	2.02901e-01	5.00000e-02	7.96463e+00	5.00000e-01
-7.74280e-01	5.00000e-02	-7.58455e-02	5.00000e-02	3.95054e+00	5.00000e-01
-9.88250e-01	5.00000e-02	2.09502e-01	5.00000e-02	7.37565e+00	5.00000e-01
-9.31324e-01	5.00000e-02	-9.10354e-02	5.00000e-02	5.55672e+00	5.00000e-01
-8.11458e-01	5.00000e-02	-7.25394e-02	5.00000e-02	3.40517e+00	5.00000e-01
-1.00358e+00	5.00000e-02	1.25907e-01	5.00000e-02	6.47482e+00	5.00000e-01
-1.05883e+00	5.00000e-02	3.23019e-02	5.00000e-02	8.51029e+00	5.00000e-01
-7.46084e-01	5.00000e-02	-2.59246e-01	5.00000e-02	2.70807e+00	5.00000e-01
-5.44436e-01	5.00000e-02	-4.05389e-01	5.00000e-02	1.40269e+00	5.00000e-01
-1.19541e+00	5.00000e-02	1.69387e-01	5.00000e-02	7.67433e+00	5.00000e-01
-1.75703e+00	5.00000e-02	4.15918e-01	5.00000e-02	1.03755e+01	5.00000e-01
-1.32118e+00	5.00000e-02	2.79697e-01	5.00000e-02	8.40467e+00	5.00000e-01
-1.54945e+00	5.00000e-02	3.35828e-01	5.00000e-02	9.16492e+00	5.00000e-01
-1.25453e+00	5.00000e-02	2.56483e-01	5.00000e-02	8.44878e+00	5.00000e-01
-1.59409e+00	5.00000e-02	2.86443e-01	5.00000e-02	9.66682e+00	5.00000e-01
-1.05404e+00	5.00000e-02	1.08402e-01	5.00000e-02	8.24506e+00	5.00000e-01
-1.30426e+00	5.00000e-02	2.43352e-01	5.00000e-02	8.50440e+00	5.00000e-01
-9.34098e-01	5.00000e-02	-2.87052e-02	5.00000e-02	6.03129e+00	5.00000e-01
-7.06179e-01	5.00000e-02	-2.16548e-01	5.00000e-02	3.34351e+00	5.00000e-01
-1.10926e+00	5.00000e-02	1.76940e-01	5.00000e-02	7.80723e+00	5.00000e-01
-1.27754e+00	5.00000e-02	3.16683e-01	5.00000e-02	8.72566e+00	5.00000e-01
-1.09125e+00	5.00000e-02	1.18725e-01	5.00000e-02	7.50585e+00	5.00000e-01
-8.98136e-01	5.00000e-02	-9.69937e-02	5.00000e-02	5.53864e+00	5.00000e-01
-1.23053e+00	5.00000e-02	2.62134e-01	5.00000e-02	8.22494e+00	5.00000e-01
-1.11319e+00	5.00000e-02	1.37086e-01	5.00000e-02	8.34983e+00	5.00000e-01
-1.36504e+00	5.00000e-02	2.58893e-01	5.00000e-02	8.17915e+00	5.00000e-01
-1.16467e+00	5.00000e-02	1.78973e-01	5.00000e-02	8.38211e+00	5.00000e-01
-1.24541e+00	5.00000e-02	2.84603e-01	5.00000e-02	8.85207e+00	5.00000e-01
-1.35965e+00	5.00000e-02	2.75919e-01	5.00000e-02	9.30315e+00	5.00000e-01
-1.05566e+00	5.00000e-02	1.51076e-01	5.00000e-02	8.27617e+00	5.00000e-01
